0           1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
50          0.05        0.02        0.2         0           0.5         0.00633384  0.93        0.018555    72.4        0.00134338  1.06048     14.6475     0.00028705  0           4.47214     1.56478     2.3872      2.10209     0           0           4.12606     113.29      0.0043756   0.875119    0.55926     0.312956    0.786338   
50          0.05        0.03        0.2         0           0.5         0.00633384  0.92        0.0183555   72.4        0.00132894  1.04908     14.49       0.000430575 0           4.47214     1.51502     2.4463      2.01335     0           0           4.0777      109.687     0.00427781  0.855563    0.56472     0.303004    0.795283   
50          0.05        0.04        0.2         0           0.5         0.00633384  0.91        0.018156    72.4        0.00131449  1.03767     14.3325     0.0005741   0           4.47214     1.42622     2.53153     1.86444     0           0           3.95582     102.69      0.00410485  0.820969    0.575626    0.285244    0.795477   
50          0.05        0.045       0.2         0           0.5         0.00633384  0.905       0.0180562   72.4        0.00130727  1.03197     14.2538     0.000645862 0           4.47214     1.42622     2.53153     1.86444     0           0           3.95582     103.258     0.00408229  0.816458    0.572463    0.285244    0.795477   
50          0.05        0.051       0.2         0           0.5         0.00633384  0.899       0.0179365   72.4        0.0012986   1.02513     14.1593     0.000731977 0           4.47214     1.39562     2.5575      1.81235     0           0           3.90674     101.043     0.00400492  0.800983    0.573926    0.279124    0.795477   
50          0.05        0.055       0.2         0           0.5         0.00633384  0.895       0.0178567   72.4        0.00129282  1.02057     14.0962     0.000789387 0           4.47214     1.40118     2.55992     1.80135     0           0           3.92589     100.878     0.00400664  0.801327    0.571895    0.280236    0.802304   
50          0.05        0.06        0.2         0           0.5         0.00633384  0.89        0.0177569   72.4        0.0012856   1.01487     14.0175     0.000861149 0           4.47214     1.40118     2.55992     1.80135     0           0           3.92589     101.445     0.00398425  0.796851    0.5687      0.280236    0.802304   
50          0.05        0.07        0.2         0           0.5         0.00633384  0.88        0.0175574   72.4        0.00127116  1.00346     13.86       0.00100467  0           4.47214     1.40953     2.56041     1.79172     0           0           3.94991     102.049     0.00396359  0.792718    0.562399    0.281906    0.808833   
50          0.05        0.08        0.2         0           0.5         0.00633384  0.87        0.0173579   72.4        0.00125671  0.992061    13.7025     0.0011482   0           4.47214     1.41787     2.56086     1.78184     0           0           3.97381     102.653     0.00394227  0.788453    0.556083    0.283574    0.815329   
50          0.05        0.09        0.2         0           0.5         0.00633384  0.86        0.0171584   72.4        0.00124227  0.980658    13.545      0.00129172  0           4.47214     1.429       2.56044     1.77518     0           0           4.0048      103.458     0.00392734  0.785468    0.549663    0.2858      0.822468   
50          0.05        0.1         0.2         0           0.5         0.00633384  0.85        0.0169589   72.4        0.00122782  0.969255    13.3875     0.00143525  0           4.47214     1.43734     2.56083     1.76479     0           0           4.0286      104.063     0.00390474  0.780948    0.543329    0.287468    0.829582   
