0           1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
50          0.05        0.02        0.1         0           0.5         0.00633384  0.93        0.018555    36.2        0.000671691 0.530239    14.6475     0.00028705  0           4.47214     3.30876     2.53303     2.22245     0           0           9.23134     119.776     0.00489482  0.978965    0.295871    0.330876    0.955598   
50          0.05        0.03        0.1         0           0.5         0.00633384  0.92        0.0183555   36.2        0.000664468 0.524538    14.49       0.000430575 0           4.47214     3.43686     2.53158     2.28367     0           0           9.62116     124.414     0.00504666  1.00933     0.293679    0.343686    0.957146   
50          0.05        0.04        0.1         0           0.5         0.00633384  0.91        0.018156    36.2        0.000657246 0.518836    14.3325     0.0005741   0           4.47214     3.43408     2.56039     2.24462     0           0           9.71178     123.63      0.00503882  1.00776     0.29346     0.343408    0.957875   
50          0.05        0.045       0.1         0           0.5         0.00633384  0.905       0.0180562   36.2        0.000653635 0.515986    14.2538     0.000645862 0           4.47214     3.43408     2.56039     2.24462     0           0           9.71178     124.313     0.00501114  1.00223     0.291847    0.343408    0.957875   
50          0.05        0.051       0.1         0           0.5         0.00633384  0.899       0.0179365   36.2        0.000649301 0.512565    14.1593     0.000731977 0           4.47214     3.40901     2.57282     2.21346     0           0           9.67638     123.405     0.00495977  0.991955    0.29098     0.340901    0.957939   
50          0.05        0.055       0.1         0           0.5         0.00633384  0.895       0.0178567   36.2        0.000646412 0.510284    14.0962     0.000789387 0           4.47214     3.40901     2.57392     2.1913      0           0           9.68012     122.716     0.00493961  0.987923    0.289798    0.340901    0.957995   
50          0.05        0.06        0.1         0           0.5         0.00633384  0.89        0.0177569   36.2        0.000642801 0.507433    14.0175     0.000861149 0           4.47214     3.40901     2.57392     2.1913      0           0           9.68012     123.405     0.00491202  0.982404    0.288179    0.340901    0.957995   
50          0.05        0.07        0.1         0           0.5         0.00633384  0.88        0.0175574   36.2        0.000635578 0.501732    13.86       0.00100467  0           4.47214     3.4118      2.5739      2.16845     0           0           9.6887      123.506     0.00486113  0.972227    0.28496     0.34118     0.958025   
50          0.05        0.08        0.1         0           0.5         0.00633384  0.87        0.0173579   36.2        0.000628356 0.496031    13.7025     0.0011482   0           4.47214     3.41458     2.57385     2.14556     0           0           9.6972      123.607     0.00481011  0.962022    0.281739    0.341458    0.95806    
50          0.05        0.09        0.1         0           0.5         0.00633384  0.86        0.0171584   36.2        0.000621133 0.490329    13.545      0.00129172  0           4.47214     3.41737     2.57379     2.12263     0           0           9.70564     123.708     0.00475896  0.951792    0.278516    0.341737    0.958096   
50          0.05        0.1         0.1         0           0.5         0.00633384  0.85        0.0169589   36.2        0.000613911 0.484627    13.3875     0.00143525  0           4.47214     3.42015     2.57372     2.09966     0           0           9.71409     123.809     0.00470771  0.941543    0.275293    0.342015    0.958132   
50          0.05        0.15        0.1         0           0.5         0.00633384  0.8         0.0159613   36.2        0.000577799 0.45612     12.6        0.00215287  0           4.47214     3.43129     2.57374     1.98258     0           0           9.74891     124.212     0.00444668  0.889335    0.259184    0.343129    0.958289   
50          0.05        0.2         0.1         0           0.5         0.00633384  0.75        0.0149637   36.2        0.000541686 0.427613    11.8125     0.0028705   0           4.47214     3.44243     2.57369     1.86471     0           0           9.78352     124.616     0.00418355  0.836711    0.243058    0.344243    0.95843    
50          0.103125    0.02        0.1         0           0.5         0.00633384  0.876875    0.0174951   36.2        0.000633321 0.49995     13.8108     0.00028705  0           3.114       3.22601     2.56564     2.04309     0           0           9.08727     116.781     0.00454318  0.908637    0.28166     0.322601    0.956134   
50          0.103125    0.03        0.1         0           0.5         0.00633384  0.866875    0.0172955   36.2        0.000626099 0.494249    13.6533     0.000430575 0           3.114       3.35938     2.56353     2.10329     0           0           9.4912      121.609     0.00469101  0.938203    0.279279    0.335938    0.957925   
50          0.103125    0.04        0.1         0           0.5         0.00633384  0.856875    0.017096    36.2        0.000618876 0.488547    13.4958     0.0005741   0           3.114       3.53444     2.56347     2.1746      0           0           10.0357     127.199     0.00490293  0.980587    0.277438    0.353444    0.959341   
50          0.103125    0.045       0.1         0           0.5         0.00633384  0.851875    0.0169963   36.2        0.000615265 0.485697    13.417      0.000645862 0           3.114       3.53444     2.56347     2.1746      0           0           10.0357     127.946     0.00487432  0.974865    0.275819    0.353444    0.959341   
50          0.103125    0.051       0.1         0           0.5         0.00633384  0.845875    0.0168766   36.2        0.000610932 0.482276    13.3225     0.000731977 0           3.114       3.52888     2.57259     2.15589     0           0           10.0505     127.745     0.00484712  0.969424    0.274712    0.352888    0.95956    
50          0.103125    0.055       0.1         0           0.5         0.00633384  0.841875    0.0167968   36.2        0.000608043 0.479995    13.2595     0.000789387 0           3.114       3.5261      2.57388     2.13127     0           0           10.0464     126.886     0.0048222   0.964441    0.273515    0.35261     nan        
50          0.103125    0.06        0.1         0           0.5         0.00633384  0.836875    0.016697    36.2        0.000604431 0.477144    13.1808     0.000861149 0           3.114       3.5261      2.57388     2.13127     0           0           10.0464     127.644     0.00479356  0.958713    0.27189     0.35261     nan        
50          0.103125    0.07        0.1         0           0.5         0.00633384  0.826875    0.0164975   36.2        0.000597209 0.471443    13.0233     0.00100467  0           3.114       3.5261      2.574       2.10581     0           0           10.0468     127.644     0.0047365   0.9473      0.268654    0.35261     0.959592   
