State         Time      Voltage         csa_NJc    Solution_Pot              c0     Theta_Alpha      Theta_Beta          R_beta         csb_NJc        Position           csa_e           csb_e    Cycle_Number
   C       7.14955      2.00471     1.86539E+00     1.33590E-02     3.04968E-04     3.72858E-02     9.62714E-01     7.78105E-05     3.88216E+00     1.20000E+01     2.38709E+00     3.09379E+00     1.00000E+00
   C       7.14955      2.00471     1.85947E+00     1.38893E-02     2.57568E-04     4.24627E-02     9.57537E-01     8.74872E-05     3.87584E+00     1.30000E+01     2.38270E+00     3.08456E+00     1.00000E+00
   C       7.14955      2.00471     1.85274E+00     1.42940E-02     2.14462E-04     4.80753E-02     9.51925E-01     9.75998E-05     3.86652E+00     1.40000E+01     2.37786E+00     3.07520E+00     1.00000E+00
   C       7.14955      2.00471     1.84511E+00     1.45829E-02     1.75997E-04     5.39816E-02     9.46018E-01     1.07743E-04     3.85271E+00     1.50000E+01     2.37268E+00     3.06580E+00     1.00000E+00
   C       7.14955      2.00471     1.83657E+00     1.47851E-02     1.42540E-04     5.99228E-02     9.40077E-01     1.17307E-04     3.83260E+00     1.60000E+01     2.36737E+00     3.05656E+00     1.00000E+00
   C       7.14955      2.00471     1.82731E+00     1.49624E-02     1.14446E-04     6.54893E-02     9.34511E-01     1.25484E-04     3.80507E+00     1.70000E+01     2.36229E+00     3.04787E+00     1.00000E+00
   C       7.14955      2.00471     1.81786E+00     1.52200E-02     9.19930E-05     7.01074E-02     9.29893E-01     1.31363E-04     3.77179E+00     1.80000E+01     2.35795E+00     3.04031E+00     1.00000E+00
   C       7.14955      2.00471     1.80920E+00     1.56900E-02     7.53192E-05     7.30836E-02     9.26916E-01     1.34100E-04     3.73919E+00     1.90000E+01     2.35502E+00     3.03469E+00     1.00000E+00
   C       7.14955      2.00471     1.80276E+00     1.64350E-02     6.43944E-05     7.37374E-02     9.26263E-01     1.33173E-04     3.71668E+00     2.00000E+01     2.35417E+00     3.03193E+00     1.00000E+00
   C       7.14955      2.00471     1.80022E+00     1.72189E-02     5.90741E-05     7.16206E-02     9.28379E-01     1.28534E-04     3.71046E+00     2.10000E+01     2.35590E+00     3.03281E+00     1.00000E+00
   C       7.14955      2.00471     1.80146E+00     1.72189E-02     5.90741E-05     6.91416E-02     9.30858E-01     1.24467E-04     3.71617E+00     2.20000E+01     2.35813E+00     3.03530E+00     1.00000E+00
