0           1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
500         0.05        0.02        0.75        0           0.5         0.0633384   0.93        0.18555     271.5       0.0503768   39.768      146.475     0.0028705   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.03        0.75        0           0.5         0.0633384   0.92        0.183555    271.5       0.0498351   39.3403     144.9       0.00430575  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.04        0.75        0           0.5         0.0633384   0.91        0.18156     271.5       0.0492934   38.9127     143.325     0.005741    0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.045       0.75        0           0.5         0.0633384   0.905       0.180562    271.5       0.0490226   38.6989     142.537     0.00645862  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.051       0.75        0           0.5         0.0633384   0.899       0.179365    271.5       0.0486976   38.4424     141.592     0.00731977  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.055       0.75        0           0.5         0.0633384   0.895       0.178567    271.5       0.0484809   38.2713     140.962     0.00789387  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.06        0.75        0           0.5         0.0633384   0.89        0.177569    271.5       0.0482101   38.0575     140.175     0.00861149  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.07        0.75        0           0.5         0.0633384   0.88        0.175574    271.5       0.0476684   37.6299     138.6       0.0100467   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.08        0.75        0           0.5         0.0633384   0.87        0.173579    271.5       0.0471267   37.2023     137.025     0.011482    0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.09        0.75        0           0.5         0.0633384   0.86        0.171584    271.5       0.046585    36.7747     135.45      0.0129172   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.1         0.75        0           0.5         0.0633384   0.85        0.169589    271.5       0.0460433   36.3471     133.875     0.0143525   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
