0           1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
50          0.05        0.02        0.33        0           0.5         0.00633384  0.93        0.018555    119.46      0.00221658  1.74979     14.6475     0.00028705  0           4.47214     0.70724     2.0018      1.56765     0           0.0206968   1.6311      84.4867     0.00285409  0.570818    0.807106    0.233389    0.241446   
50          0.05        0.03        0.33        0           0.5         0.00633384  0.92        0.0183555   119.46      0.00219275  1.73098     14.49       0.000430575 0           4.47214     0.84933     2.00097     1.86235     0           0.0987673   2.01307     101.46      0.00348457  0.696915    0.820546    0.280279    0.304176   
50          0.05        0.04        0.33        0           0.5         0.00633384  0.91        0.018156    119.46      0.00216891  1.71216     14.3325     0.0005741   0           4.47214     0.90451     2.13267     1.951       0           0.133523    2.28404     107.458     0.00391064  0.782128    0.864698    0.298488    0.345589   
50          0.05        0.045       0.33        0           0.5         0.00633384  0.905       0.0180562   119.46      0.00215699  1.70275     14.2538     0.000645862 0           4.47214     0.90451     2.13267     1.951       0           0.133523    2.28404     108.052     0.00388915  0.77783     0.859947    0.298488    0.345589   
50          0.05        0.051       0.33        0           0.5         0.00633384  0.899       0.0179365   119.46      0.00214269  1.69146     14.1593     0.000731977 0           4.47214     0.91283     2.18043     1.9559      0           0.137857    2.34971     109.046     0.00397446  0.794891    0.870799    0.301234    0.339128   
50          0.05        0.055       0.33        0           0.5         0.00633384  0.895       0.0178567   119.46      0.00213316  1.68394     14.0962     0.000789387 0           4.47214     1.02959     2.00158     2.18401     0           0.221315    2.60587     122.308     0.00438813  0.877625    0.852403    0.339765    0.406417   
50          0.05        0.06        0.33        0           0.5         0.00633384  0.89        0.0177569   119.46      0.00212124  1.67453     14.0175     0.000861149 0           4.47214     1.02959     2.00158     2.18401     0           0.221315    2.60587     122.995     0.00436361  0.872722    0.847641    0.339765    0.406417   
50          0.05        0.07        0.33        0           0.5         0.00633384  0.88        0.0175574   119.46      0.00209741  1.65572     13.86       0.00100467  0           4.47214     1.04351     2.00868     2.18864     0           0.225948    2.64194     124.656     0.00437429  0.874859    0.838381    0.344358    0.412629   
50          0.05        0.08        0.33        0           0.5         0.00633384  0.87        0.0173579   119.46      0.00207357  1.6369      13.7025     0.0011482   0           4.47214     1.0602      2.00617     2.19839     0           0.232576    2.68359     126.651     0.00439278  0.878556    0.82867     0.349866    0.418836   
50          0.05        0.09        0.33        0           0.5         0.00633384  0.86        0.0171584   119.46      0.00204974  1.61809     13.545      0.00129172  0           4.47214     1.07413     2.00378     2.20168     0           0.236947    2.71988     128.315     0.004401    0.8802      0.819454    0.354463    0.425145   
50          0.05        0.1         0.33        0           0.5         0.00633384  0.85        0.0169589   119.46      0.00202591  1.59927     13.3875     0.00143525  0           4.47214     1.09083     2.00775     2.20991     0           0.243462    2.76193     130.31      0.00441708  0.883415    0.809856    0.359974    0.431808   
50          0.05        0.15        0.33        0           0.5         0.00633384  0.8         0.0159613   119.46      0.00190674  1.5052      12.6        0.00215287  0           4.47214     1.05758     2.18986     2.01652     0           0.182318    2.72841     126.338     0.00410679  0.821359    0.77664     0.349001    0.394882   
50          0.05        0.2         0.33        0           0.5         0.00633384  0.75        0.0149637   119.46      0.00178756  1.41112     11.8125     0.0028705   0           4.47214     1.27455     2.00454     2.27832     0           0.311507    3.22971     152.256     0.00455751  0.911503    0.715157    0.420602    0.509064   
50          0.103125    0.02        0.33        0           0.5         0.00633384  0.876875    0.0174951   119.46      0.00208996  1.64984     13.8108     0.00028705  0           3.114       1.7516      2.00666     3.66076     0           0.57521     4.24971     209.245     0.00701132  1.40226     0.800562    0.578028    0.714332   
50          0.103125    0.03        0.33        0           0.5         0.00633384  0.866875    0.0172955   119.46      0.00206613  1.63102     13.6533     0.000430575 0           3.114       1.84342     2.00399     3.80872     0           0.657445    4.54664     220.214     0.00741566  1.48313     0.804555    0.608329    0.785288   
50          0.103125    0.04        0.33        0           0.5         0.00633384  0.856875    0.017096    119.46      0.00204229  1.61221     13.4958     0.0005741   0           3.114       1.89081     2.00569     3.83902     0           0.697358    4.81486     224.556     0.00776255  1.55251     0.821082    0.623967    0.821114   
