State         Time      Voltage         csa_NJc    Solution_Pot              c0     Theta_Alpha      Theta_Beta          R_beta         csb_NJc        Position           csa_e           csb_e    Cycle_Number
   D       0.63849      2.46299     1.26118E+00    -2.80455E-02     3.33092E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.50000E+01     1.09558E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25857E+00    -2.91506E-02     3.18957E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.60000E+01     1.09310E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25663E+00    -3.02048E-02     3.06033E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.70000E+01     1.09133E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25544E+00    -3.11995E-02     2.94319E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.80000E+01     1.09034E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25507E+00    -3.21257E-02     2.83814E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.90000E+01     1.09020E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25558E+00    -3.29748E-02     2.74515E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.00000E+01     1.09098E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25704E+00    -3.37380E-02     2.66417E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.10000E+01     1.09275E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.25951E+00    -3.44073E-02     2.59511E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.20000E+01     1.09555E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.26303E+00    -3.49756E-02     2.53789E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.30000E+01     1.09941E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.26763E+00    -3.54366E-02     2.49240E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.40000E+01     1.10437E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.27334E+00    -3.57856E-02     2.45850E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.50000E+01     1.11043E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.28016E+00    -3.60193E-02     2.43606E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.60000E+01     1.11758E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.28809E+00    -3.61362E-02     2.42492E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.70000E+01     1.12578E+00     2.90000E+00     1.00000E+00
   D       0.63849      2.46299     1.29260E+00    -3.61362E-02     2.42492E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.80000E+01     1.13041E+00     2.90000E+00     1.00000E+00
   C       1.11731      2.00604     1.88851E+00     0.00000E+00     1.00000E-03     4.64049E-01     5.35951E-01     1.01651E-03     3.88900E+00     1.00000E+00     2.01380E+00     2.95318E+00     1.00000E+00
   C       1.11731      2.00604     1.88783E+00     5.29042E-04     9.79770E-04     4.66377E-01     5.33623E-01     1.02020E-03     3.88858E+00     2.00000E+00     2.01156E+00     2.95262E+00     1.00000E+00
   C       1.11731      2.00604     1.88650E+00     1.59444E-03     9.39815E-04     4.70959E-01     5.29041E-01     1.02741E-03     3.88772E+00     3.00000E+00     2.00714E+00     2.95154E+00     1.00000E+00
   C       1.11731      2.00604     1.88517E+00     2.66840E-03     9.00830E-04     4.75507E-01     5.24493E-01     1.03450E-03     3.88680E+00     4.00000E+00     2.00275E+00     2.95050E+00     1.00000E+00
   C       1.11731      2.00604     1.88385E+00     3.75240E-03     8.62877E-04     4.80016E-01     5.19984E-01     1.04146E-03     3.88581E+00     5.00000E+00     1.99839E+00     2.94950E+00     1.00000E+00
   C       1.11731      2.00604     1.88253E+00     4.84796E-03     8.25971E-04     4.84484E-01     5.15516E-01     1.04830E-03     3.88476E+00     6.00000E+00     1.99406E+00     2.94853E+00     1.00000E+00
   C       1.11731      2.00604     1.88122E+00     5.95658E-03     7.90122E-04     4.88908E-01     5.11092E-01     1.05499E-03     3.88365E+00     7.00000E+00     1.98977E+00     2.94759E+00     1.00000E+00
   C       1.11731      2.00604     1.87991E+00     7.07975E-03     7.55340E-04     4.93284E-01     5.06716E-01     1.06153E-03     3.88247E+00     8.00000E+00     1.98551E+00     2.94668E+00     1.00000E+00
   C       1.11731      2.00604     1.87860E+00     8.21892E-03     7.21634E-04     4.97608E-01     5.02392E-01     1.06792E-03     3.88121E+00     9.00000E+00     1.98129E+00     2.94580E+00     1.00000E+00
   C       1.11731      2.00604     1.87730E+00     9.37550E-03     6.89012E-04     5.01874E-01     4.98126E-01     1.07415E-03     3.87988E+00     1.00000E+01     1.97712E+00     2.94494E+00     1.00000E+00
   C       1.11731      2.00604     1.87601E+00     1.05508E-02     6.57483E-04     5.06076E-01     4.93924E-01     1.08021E-03     3.87848E+00     1.10000E+01     1.97300E+00     2.94410E+00     1.00000E+00
   C       1.11731      2.00604     1.87472E+00     1.17461E-02     6.27056E-04     5.10209E-01     4.89791E-01     1.08609E-03     3.87701E+00     1.20000E+01     1.96893E+00     2.94329E+00     1.00000E+00
   C       1.11731      2.00604     1.87345E+00     1.29625E-02     5.97738E-04     5.14264E-01     4.85736E-01     1.09178E-03     3.87545E+00     1.30000E+01     1.96493E+00     2.94250E+00     1.00000E+00
   C       1.11731      2.00604     1.87218E+00     1.42009E-02     5.69540E-04     5.18232E-01     4.81768E-01     1.09726E-03     3.87383E+00     1.40000E+01     1.96101E+00     2.94174E+00     1.00000E+00
   C       1.11731      2.00604     1.87093E+00     1.54620E-02     5.42468E-04     5.22103E-01     4.77897E-01     1.10253E-03     3.87214E+00     1.50000E+01     1.95717E+00     2.94100E+00     1.00000E+00
   C       1.11731      2.00604     1.86970E+00     1.67465E-02     5.16531E-04     5.25865E-01     4.74135E-01     1.10758E-03     3.87039E+00     1.60000E+01     1.95343E+00     2.94029E+00     1.00000E+00
   C       1.11731      2.00604     1.86850E+00     1.80543E-02     4.91737E-04     5.29506E-01     4.70494E-01     1.11238E-03     3.86858E+00     1.70000E+01     1.94979E+00     2.93961E+00     1.00000E+00
   C       1.11731      2.00604     1.86732E+00     1.93854E-02     4.68092E-04     5.33008E-01     4.66992E-01     1.11692E-03     3.86673E+00     1.80000E+01     1.94629E+00     2.93896E+00     1.00000E+00
   C       1.11731      2.00604     1.86618E+00     2.07388E-02     4.45603E-04     5.36356E-01     4.63644E-01     1.12119E-03     3.86485E+00     1.90000E+01     1.94293E+00     2.93834E+00     1.00000E+00
   C       1.11731      2.00604     1.86508E+00     2.21132E-02     4.24279E-04     5.39528E-01     4.60472E-01     1.12516E-03     3.86295E+00     2.00000E+01     1.93974E+00     2.93775E+00     1.00000E+00
   C       1.11731      2.00604     1.86403E+00     2.35065E-02     4.04123E-04     5.42504E-01     4.57496E-01     1.12882E-03     3.86108E+00     2.10000E+01     1.93673E+00     2.93721E+00     1.00000E+00
   C       1.11731      2.00604     1.86304E+00     2.49158E-02     3.85144E-04     5.45258E-01     4.54742E-01     1.13213E-03     3.85924E+00     2.20000E+01     1.93394E+00     2.93670E+00     1.00000E+00
   C       1.11731      2.00604     1.86212E+00     2.63370E-02     3.67345E-04     5.47763E-01     4.52237E-01     1.13507E-03     3.85747E+00     2.30000E+01     1.93140E+00     2.93624E+00     1.00000E+00
   C       1.11731      2.00604     1.86129E+00     2.77648E-02     3.50732E-04     5.49988E-01     4.50012E-01     1.13763E-03     3.85581E+00     2.40000E+01     1.92913E+00     2.93583E+00     1.00000E+00
   C       1.11731      2.00604     1.86055E+00     2.91927E-02     3.35309E-04     5.51901E-01     4.48099E-01     1.13976E-03     3.85431E+00     2.50000E+01     1.92718E+00     2.93548E+00     1.00000E+00
   C       1.11731      2.00604     1.85992E+00     3.06125E-02     3.21079E-04     5.53467E-01     4.46533E-01     1.14143E-03     3.85300E+00     2.60000E+01     1.92558E+00     2.93520E+00     1.00000E+00
   C       1.11731      2.00604     1.85942E+00     3.20142E-02     3.08046E-04     5.54649E-01     4.45351E-01     1.14262E-03     3.85194E+00     2.70000E+01     1.92436E+00     2.93498E+00     1.00000E+00
   C       1.11731      2.00604     1.85905E+00     3.33860E-02     2.96211E-04     5.55408E-01     4.44592E-01     1.14328E-03     3.85117E+00     2.80000E+01     1.92357E+00     2.93485E+00     1.00000E+00
   C       1.11731      2.00604     1.85885E+00     3.47140E-02     2.85575E-04     5.55704E-01     4.44296E-01     1.14338E-03     3.85074E+00     2.90000E+01     1.92326E+00     2.93480E+00     1.00000E+00
   C       1.11731      2.00604     1.85882E+00     3.59823E-02     2.76140E-04     5.55497E-01     4.44503E-01     1.14287E-03     3.85069E+00     3.00000E+01     1.92345E+00     2.93485E+00     1.00000E+00
   C       1.11731      2.00604     1.85897E+00     3.71726E-02     2.67903E-04     5.54749E-01     4.45251E-01     1.14171E-03     3.85105E+00     3.10000E+01     1.92420E+00     2.93500E+00     1.00000E+00
   C       1.11731      2.00604     1.85932E+00     3.82648E-02     2.60863E-04     5.53422E-01     4.46578E-01     1.13985E-03     3.85185E+00     3.20000E+01     1.92554E+00     2.93526E+00     1.00000E+00
   C       1.11731      2.00604     1.85988E+00     3.92368E-02     2.55017E-04     5.51484E-01     4.48516E-01     1.13725E-03     3.85308E+00     3.30000E+01     1.92750E+00     2.93564E+00     1.00000E+00
   C       1.11731      2.00604     1.86066E+00     4.00651E-02     2.50361E-04     5.48907E-01     4.51093E-01     1.13385E-03     3.85475E+00     3.40000E+01     1.93011E+00     2.93614E+00     1.00000E+00
   C       1.11731      2.00604     1.86166E+00     4.07248E-02     2.46890E-04     5.45668E-01     4.54332E-01     1.12961E-03     3.85680E+00     3.50000E+01     1.93338E+00     2.93678E+00     1.00000E+00
   C       1.11731      2.00604     1.86288E+00     4.11902E-02     2.44594E-04     5.41754E-01     4.58246E-01     1.12447E-03     3.85920E+00     3.60000E+01     1.93734E+00     2.93756E+00     1.00000E+00
   C       1.11731      2.00604     1.86432E+00     4.14356E-02     2.43465E-04     5.37158E-01     4.62842E-01     1.11839E-03     3.86189E+00     3.70000E+01     1.94197E+00     2.93849E+00     1.00000E+00
   C       1.11731      2.00604     1.86514E+00     4.14356E-02     2.43465E-04     5.34518E-01     4.65482E-01     1.11488E-03     3.86336E+00     3.80000E+01     1.94463E+00     2.93902E+00     1.00000E+00
