State         Time      Voltage         csa_NJc    Solution_Pot              c0     Theta_Alpha      Theta_Beta          R_beta         csb_NJc        Position           csa_e           csb_e    Cycle_Number
   D       1.68132      2.52150     1.31549E+00    -1.67042E-02     5.19057E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.40000E+01     1.19213E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.31093E+00    -1.79177E-02     4.94887E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.50000E+01     1.18776E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30706E+00    -1.90742E-02     4.72896E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.60000E+01     1.18405E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30399E+00    -2.01623E-02     4.53099E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.70000E+01     1.18110E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30182E+00    -2.11698E-02     4.35506E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.80000E+01     1.17902E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30065E+00    -2.20844E-02     4.20125E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.90000E+01     1.17791E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30059E+00    -2.28942E-02     4.06960E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.00000E+01     1.17786E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30172E+00    -2.35879E-02     3.96012E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.10000E+01     1.17897E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30410E+00    -2.41553E-02     3.87276E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.20000E+01     1.18128E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.30780E+00    -2.45879E-02     3.80744E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.30000E+01     1.18485E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.31283E+00    -2.48794E-02     3.76404E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.40000E+01     1.18969E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.31919E+00    -2.50259E-02     3.74243E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.50000E+01     1.19578E+00     2.90000E+00     1.00000E+00
   D       1.68132      2.52150     1.32304E+00    -2.50259E-02     3.74243E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.60000E+01     1.19944E+00     2.90000E+00     1.00000E+00
   C       3.37083      2.00552     1.89800E+00     0.00000E+00     1.00000E-03     1.02056E-01     8.97944E-01     2.27901E-04     3.89608E+00     1.00000E+00     2.32636E+00     3.05720E+00     1.00000E+00
   C       3.37083      2.00552     1.89716E+00     6.56599E-04     9.74983E-04     1.04152E-01     8.95848E-01     2.32188E-04     3.89587E+00     2.00000E+00     2.32453E+00     3.05545E+00     1.00000E+00
   C       3.37083      2.00552     1.89551E+00     1.94230E-03     9.25854E-04     1.08322E-01     8.91678E-01     2.40683E-04     3.89545E+00     3.00000E+00     2.32087E+00     3.05208E+00     1.00000E+00
   C       3.37083      2.00552     1.89388E+00     3.20657E-03     8.78391E-04     1.12532E-01     8.87468E-01     2.49212E-04     3.89498E+00     4.00000E+00     2.31718E+00     3.04881E+00     1.00000E+00
   C       3.37083      2.00552     1.89226E+00     4.45570E-03     8.32698E-04     1.16764E-01     8.83236E-01     2.57741E-04     3.89446E+00     5.00000E+00     2.31346E+00     3.04567E+00     1.00000E+00
   C       3.37083      2.00552     1.89067E+00     5.69578E-03     7.88829E-04     1.21000E-01     8.79000E-01     2.66229E-04     3.89390E+00     6.00000E+00     2.30974E+00     3.04263E+00     1.00000E+00
   C       3.37083      2.00552     1.88911E+00     6.93261E-03     7.46834E-04     1.25219E-01     8.74781E-01     2.74631E-04     3.89330E+00     7.00000E+00     2.30602E+00     3.03969E+00     1.00000E+00
   C       3.37083      2.00552     1.88757E+00     8.17167E-03     7.06762E-04     1.29394E-01     8.70606E-01     2.82894E-04     3.89265E+00     8.00000E+00     2.30234E+00     3.03688E+00     1.00000E+00
   C       3.37083      2.00552     1.88605E+00     9.41796E-03     6.68665E-04     1.33496E-01     8.66504E-01     2.90957E-04     3.89195E+00     9.00000E+00     2.29872E+00     3.03418E+00     1.00000E+00
   C       3.37083      2.00552     1.88459E+00     1.06760E-02     6.32589E-04     1.37488E-01     8.62512E-01     2.98753E-04     3.89122E+00     1.00000E+01     2.29518E+00     3.03162E+00     1.00000E+00
   C       3.37083      2.00552     1.88316E+00     1.19494E-02     5.98584E-04     1.41332E-01     8.58668E-01     3.06205E-04     3.89045E+00     1.10000E+01     2.29177E+00     3.02920E+00     1.00000E+00
   C       3.37083      2.00552     1.88180E+00     1.32409E-02     5.66696E-04     1.44982E-01     8.55018E-01     3.13226E-04     3.88965E+00     1.20000E+01     2.28852E+00     3.02696E+00     1.00000E+00
   C       3.37083      2.00552     1.88051E+00     1.45518E-02     5.36970E-04     1.48387E-01     8.51613E-01     3.19725E-04     3.88885E+00     1.30000E+01     2.28548E+00     3.02490E+00     1.00000E+00
   C       3.37083      2.00552     1.87931E+00     1.58817E-02     5.09445E-04     1.51491E-01     8.48509E-01     3.25599E-04     3.88805E+00     1.40000E+01     2.28270E+00     3.02305E+00     1.00000E+00
   C       3.37083      2.00552     1.87822E+00     1.72278E-02     4.84161E-04     1.54234E-01     8.45766E-01     3.30740E-04     3.88728E+00     1.50000E+01     2.28024E+00     3.02143E+00     1.00000E+00
   C       3.37083      2.00552     1.87726E+00     1.85843E-02     4.61152E-04     1.56551E-01     8.43449E-01     3.35034E-04     3.88657E+00     1.60000E+01     2.27814E+00     3.02008E+00     1.00000E+00
   C       3.37083      2.00552     1.87645E+00     1.99420E-02     4.40445E-04     1.58377E-01     8.41623E-01     3.38365E-04     3.88595E+00     1.70000E+01     2.27648E+00     3.01901E+00     1.00000E+00
   C       3.37083      2.00552     1.87581E+00     2.12871E-02     4.22064E-04     1.59645E-01     8.40355E-01     3.40617E-04     3.88546E+00     1.80000E+01     2.27532E+00     3.01828E+00     1.00000E+00
   C       3.37083      2.00552     1.87537E+00     2.26005E-02     4.06025E-04     1.60290E-01     8.39710E-01     3.41679E-04     3.88511E+00     1.90000E+01     2.27471E+00     3.01790E+00     1.00000E+00
   C       3.37083      2.00552     1.87515E+00     2.38572E-02     3.92336E-04     1.60257E-01     8.39743E-01     3.41450E-04     3.88496E+00     2.00000E+01     2.27471E+00     3.01793E+00     1.00000E+00
   C       3.37083      2.00552     1.87517E+00     2.50254E-02     3.80997E-04     1.59495E-01     8.40505E-01     3.39840E-04     3.88501E+00     2.10000E+01     2.27537E+00     3.01838E+00     1.00000E+00
   C       3.37083      2.00552     1.87544E+00     2.60664E-02     3.71999E-04     1.57971E-01     8.42029E-01     3.36785E-04     3.88527E+00     2.20000E+01     2.27670E+00     3.01929E+00     1.00000E+00
   C       3.37083      2.00552     1.87598E+00     2.69340E-02     3.65325E-04     1.55664E-01     8.44336E-01     3.32245E-04     3.88576E+00     2.30000E+01     2.27875E+00     3.02069E+00     1.00000E+00
   C       3.37083      2.00552     1.87679E+00     2.75747E-02     3.60944E-04     1.52577E-01     8.47423E-01     3.26209E-04     3.88644E+00     2.40000E+01     2.28149E+00     3.02258E+00     1.00000E+00
   C       3.37083      2.00552     1.87787E+00     2.79281E-02     3.58813E-04     1.48732E-01     8.51268E-01     3.18704E-04     3.88730E+00     2.50000E+01     2.28491E+00     3.02499E+00     1.00000E+00
   C       3.37083      2.00552     1.87854E+00     2.79281E-02     3.58813E-04     1.46435E-01     8.53565E-01     3.14222E-04     3.88780E+00     2.60000E+01     2.28695E+00     3.02645E+00     1.00000E+00
