State         Time      Voltage         mAh_exp         csa_NJc    Cycle_Number         fail_id     Theta_Alpha Theta_Beta_edge         csb_NJc      Theta_Beta
  CDR        hours        Volts             mAh         mol/cm3               ,               .               ,               ,            conc
   D       0.48981      2.39402     3.04199E+00     1.44610E+00     1.00000E+00     0.00000E+00     9.98092E-01     1.90771E-03     2.90565E+00     1.84278E-02
   D       0.49260      2.39006     3.05935E+00     1.45469E+00     1.00000E+00     0.00000E+00     9.97309E-01     2.69066E-03     2.90653E+00     2.02696E-02
   D       0.49540      2.38605     3.07671E+00     1.46324E+00     1.00000E+00     0.00000E+00     9.96394E-01     3.60590E-03     2.90750E+00     2.22181E-02
   D       0.49819      2.38202     3.09407E+00     1.47173E+00     1.00000E+00     0.00000E+00     9.95348E-01     4.65226E-03     2.90857E+00     2.42716E-02
   D       0.50099      2.37795     3.11143E+00     1.48016E+00     1.00000E+00     0.00000E+00     9.94172E-01     5.82840E-03     2.90975E+00     2.64287E-02
   D       0.50378      2.37385     3.12878E+00     1.48852E+00     1.00000E+00     0.00000E+00     9.92867E-01     7.13283E-03     2.91107E+00     2.86875E-02
   D       0.50658      2.36972     3.14614E+00     1.49680E+00     1.00000E+00     0.00000E+00     9.91436E-01     8.56390E-03     2.91253E+00     3.10464E-02
   D       0.50937      2.36556     3.16350E+00     1.50500E+00     1.00000E+00     0.00000E+00     9.89880E-01     1.01198E-02     2.91415E+00     3.35036E-02
   D       0.51217      2.36137     3.18086E+00     1.51311E+00     1.00000E+00     0.00000E+00     9.88201E-01     1.17987E-02     2.91596E+00     3.60573E-02
   D       0.51496      2.35715     3.19822E+00     1.52112E+00     1.00000E+00     0.00000E+00     9.86402E-01     1.35984E-02     2.91797E+00     3.87057E-02
   D       0.51776      2.35292     3.21558E+00     1.52904E+00     1.00000E+00     0.00000E+00     9.84483E-01     1.55169E-02     2.92020E+00     4.14469E-02
   D       0.52055      2.34866     3.23294E+00     1.53686E+00     1.00000E+00     0.00000E+00     9.82448E-01     1.75518E-02     2.92267E+00     4.42791E-02
   D       0.52335      2.34438     3.25030E+00     1.54457E+00     1.00000E+00     0.00000E+00     9.80299E-01     1.97010E-02     2.92541E+00     4.72003E-02
   D       0.52614      2.34008     3.26766E+00     1.55217E+00     1.00000E+00     0.00000E+00     9.78038E-01     2.19621E-02     2.92845E+00     5.02085E-02
   D       0.52894      2.33577     3.28502E+00     1.55967E+00     1.00000E+00     0.00000E+00     9.75667E-01     2.43326E-02     2.93180E+00     5.33019E-02
   D       0.53173      2.33144     3.30238E+00     1.56706E+00     1.00000E+00     0.00000E+00     9.73190E-01     2.68100E-02     2.93550E+00     5.64784E-02
   D       0.53453      2.32710     3.31974E+00     1.57434E+00     1.00000E+00     0.00000E+00     9.70608E-01     2.93919E-02     2.93958E+00     5.97361E-02
   D       0.53732      2.32274     3.33710E+00     1.58151E+00     1.00000E+00     0.00000E+00     9.67924E-01     3.20758E-02     2.94407E+00     6.30728E-02
   D       0.54012      2.31837     3.35446E+00     1.58857E+00     1.00000E+00     0.00000E+00     9.65141E-01     3.48590E-02     2.94899E+00     6.64867E-02
   D       0.54291      2.31398     3.37182E+00     1.59553E+00     1.00000E+00     0.00000E+00     9.62261E-01     3.77392E-02     2.95440E+00     6.99756E-02
   D       0.54571      2.30958     3.38918E+00     1.60238E+00     1.00000E+00     0.00000E+00     9.59286E-01     4.07138E-02     2.96031E+00     7.35375E-02
   D       0.54850      2.30516     3.40654E+00     1.60914E+00     1.00000E+00     0.00000E+00     9.56219E-01     4.37805E-02     2.96678E+00     7.71705E-02
   D       0.55130      2.30073     3.42390E+00     1.61580E+00     1.00000E+00     0.00000E+00     9.53063E-01     4.69369E-02     2.97384E+00     8.08726E-02
   D       0.55409      2.29627     3.44126E+00     1.62238E+00     1.00000E+00     0.00000E+00     9.49819E-01     5.01806E-02     2.98153E+00     8.46417E-02
   D       0.55689      2.29180     3.45861E+00     1.62887E+00     1.00000E+00     0.00000E+00     9.46490E-01     5.35096E-02     2.98991E+00     8.84760E-02
   D       0.55968      2.28730     3.47597E+00     1.63529E+00     1.00000E+00     0.00000E+00     9.43078E-01     5.69217E-02     2.99901E+00     9.23735E-02
   D       0.56248      2.28277     3.49333E+00     1.64163E+00     1.00000E+00     0.00000E+00     9.39585E-01     6.04147E-02     3.00890E+00     9.63323E-02
   D       0.56527      2.27822     3.51069E+00     1.64790E+00     1.00000E+00     0.00000E+00     9.36013E-01     6.39866E-02     3.01961E+00     1.00351E-01
   D       0.56807      2.27364     3.52805E+00     1.65410E+00     1.00000E+00     0.00000E+00     9.32365E-01     6.76354E-02     3.03121E+00     1.04426E-01
   D       0.57086      2.26902     3.54541E+00     1.66024E+00     1.00000E+00     0.00000E+00     9.28641E-01     7.13590E-02     3.04374E+00     1.08558E-01
   D       0.57366      2.26437     3.56277E+00     1.66631E+00     1.00000E+00     0.00000E+00     9.24844E-01     7.51556E-02     3.05727E+00     1.12743E-01
   D       0.57645      2.25968     3.58013E+00     1.67231E+00     1.00000E+00     0.00000E+00     9.20977E-01     7.90232E-02     3.07185E+00     1.16981E-01
   D       0.57925      2.25496     3.59749E+00     1.67825E+00     1.00000E+00     0.00000E+00     9.17040E-01     8.29598E-02     3.08753E+00     1.21269E-01
   D       0.58205      2.25019     3.61485E+00     1.68412E+00     1.00000E+00     0.00000E+00     9.13037E-01     8.69634E-02     3.10437E+00     1.25605E-01
   D       0.58484      2.24537     3.63221E+00     1.68992E+00     1.00000E+00     0.00000E+00     9.08968E-01     9.10321E-02     3.12240E+00     1.29989E-01
   D       0.58764      2.24051     3.64957E+00     1.69566E+00     1.00000E+00     0.00000E+00     9.04836E-01     9.51639E-02     3.14167E+00     1.34417E-01
   D       0.59043      2.23560     3.66693E+00     1.70133E+00     1.00000E+00     0.00000E+00     9.00643E-01     9.93569E-02     3.16221E+00     1.38889E-01
   D       0.59323      2.23064     3.68429E+00     1.70693E+00     1.00000E+00     0.00000E+00     8.96391E-01     1.03609E-01     3.18404E+00     1.43403E-01
   D       0.59602      2.22562     3.70165E+00     1.71247E+00     1.00000E+00     0.00000E+00     8.92082E-01     1.07918E-01     3.20716E+00     1.47958E-01
   D       0.59882      2.22055     3.71901E+00     1.71793E+00     1.00000E+00     0.00000E+00     8.87717E-01     1.12283E-01     3.23156E+00     1.52551E-01
   D       0.60161      2.21542     3.73637E+00     1.72333E+00     1.00000E+00     0.00000E+00     8.83299E-01     1.16701E-01     3.25721E+00     1.57181E-01
   D       0.60441      2.21023     3.75373E+00     1.72866E+00     1.00000E+00     0.00000E+00     8.78830E-01     1.21170E-01     3.28406E+00     1.61847E-01
   D       0.60720      2.20497     3.77109E+00     1.73392E+00     1.00000E+00     0.00000E+00     8.74312E-01     1.25688E-01     3.31202E+00     1.66548E-01
   D       0.60998      2.19956     3.78835E+00     1.73912E+00     1.00000E+00     0.00000E+00     8.69769E-01     1.30231E-01     3.34101E+00     1.71257E-01
   D       0.61276      2.19412     3.80562E+00     1.74429E+00     1.00000E+00     0.00000E+00     8.65181E-01     1.34819E-01     3.37095E+00     1.75998E-01
   D       0.61554      2.18863     3.82289E+00     1.74939E+00     1.00000E+00     0.00000E+00     8.60549E-01     1.39451E-01     3.40156E+00     1.80769E-01
   D       0.61832      2.18301     3.84016E+00     1.75445E+00     1.00000E+00     0.00000E+00     8.55874E-01     1.44126E-01     3.43272E+00     1.85570E-01
   D       0.62110      2.17698     3.85743E+00     1.75947E+00     1.00000E+00     0.00000E+00     8.51158E-01     1.48842E-01     3.46467E+00     1.90399E-01
   D       0.62388      2.17097     3.87470E+00     1.76448E+00     1.00000E+00     0.00000E+00     8.46403E-01     1.53597E-01     3.49667E+00     1.95255E-01
   D       0.62667      2.16481     3.89197E+00     1.76948E+00     1.00000E+00     0.00000E+00     8.41609E-01     1.58391E-01     3.52873E+00     2.00138E-01
   D       0.62945      2.15846     3.90924E+00     1.77450E+00     1.00000E+00     0.00000E+00     8.36778E-01     1.63222E-01     3.56065E+00     2.05047E-01
   D       0.63223      2.15191     3.92651E+00     1.77954E+00     1.00000E+00     0.00000E+00     8.31910E-01     1.68090E-01     3.59228E+00     2.09982E-01
   D       0.63501      2.14519     3.94378E+00     1.78462E+00     1.00000E+00     0.00000E+00     8.27005E-01     1.72995E-01     3.62334E+00     2.14942E-01
   D       0.63779      2.13818     3.96104E+00     1.78976E+00     1.00000E+00     0.00000E+00     8.22065E-01     1.77935E-01     3.65392E+00     2.19926E-01
   D       0.64057      2.13091     3.97831E+00     1.79498E+00     1.00000E+00     0.00000E+00     8.17088E-01     1.82912E-01     3.68392E+00     2.24935E-01
   D       0.64335      2.12326     3.99558E+00     1.80033E+00     1.00000E+00     0.00000E+00     8.12076E-01     1.87924E-01     3.71416E+00     2.29969E-01
   D       0.64613      2.11509     4.01285E+00     1.80587E+00     1.00000E+00     0.00000E+00     8.07027E-01     1.92973E-01     3.74777E+00     2.35029E-01
   D       0.64891      2.10596     4.03012E+00     1.81182E+00     1.00000E+00     0.00000E+00     8.01938E-01     1.98062E-01     3.82148E+00     2.40115E-01
   D       0.65169      2.09665     4.04739E+00     1.81805E+00     1.00000E+00     0.00000E+00     7.96806E-01     2.03194E-01     3.90000E+00     2.45230E-01
   D       0.65447      2.08770     4.06466E+00     1.82393E+00     1.00000E+00     0.00000E+00     7.91633E-01     2.08367E-01     3.90000E+00     2.50373E-01
   D       0.65725      2.07852     4.08193E+00     1.82976E+00     1.00000E+00     0.00000E+00     7.86422E-01     2.13578E-01     3.90000E+00     2.55540E-01
   D       0.66003      2.06900     4.09920E+00     1.83558E+00     1.00000E+00     0.00000E+00     7.81176E-01     2.18824E-01     3.90000E+00     2.60729E-01
   D       0.66281      2.05907     4.11646E+00     1.84143E+00     1.00000E+00     0.00000E+00     7.75894E-01     2.24106E-01     3.90000E+00     2.65940E-01
   D       0.66559      2.04870     4.13373E+00     1.84729E+00     1.00000E+00     0.00000E+00     7.70578E-01     2.29422E-01     3.90000E+00     2.71172E-01
   D       0.66837      2.03786     4.15100E+00     1.85316E+00     1.00000E+00     0.00000E+00     7.65230E-01     2.34770E-01     3.90000E+00     2.76424E-01
   D       0.67115      2.02654     4.16827E+00     1.85901E+00     1.00000E+00     0.00000E+00     7.59849E-01     2.40151E-01     3.90000E+00     2.81696E-01
   D       0.67393      2.01507     4.18554E+00     1.86477E+00     1.00000E+00     0.00000E+00     7.54439E-01     2.45561E-01     3.90000E+00     2.86987E-01
   D       0.67672      2.00492     4.20281E+00     1.86999E+00     1.00000E+00     0.00000E+00     7.49003E-01     2.50997E-01     3.90000E+00     2.92297E-01
