State         Time      Voltage         csa_NJc    Solution_Pot              c0     Theta_Alpha      Theta_Beta          R_beta         csb_NJc        Position           csa_e           csb_e    Cycle_Number
   D       0.40596      2.50194     1.28344E+00    -1.66139E-02     5.21790E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     1.90000E+01     1.09060E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.27627E+00    -1.75796E-02     5.02412E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.00000E+01     1.08320E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.26917E+00    -1.85357E-02     4.83934E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.10000E+01     1.07586E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.26218E+00    -1.94792E-02     4.66363E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.20000E+01     1.06859E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.25532E+00    -2.04068E-02     4.49707E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.30000E+01     1.06143E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.24860E+00    -2.13151E-02     4.33975E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.40000E+01     1.05441E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.24206E+00    -2.22000E-02     4.19176E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.50000E+01     1.04755E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.23573E+00    -2.30574E-02     4.05317E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.60000E+01     1.04091E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.22964E+00    -2.38828E-02     3.92407E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.70000E+01     1.03450E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.22381E+00    -2.46715E-02     3.80455E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.80000E+01     1.02838E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.21830E+00    -2.54186E-02     3.69468E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     2.90000E+01     1.02259E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.21314E+00    -2.61192E-02     3.59454E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.00000E+01     1.01718E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.20837E+00    -2.67681E-02     3.50420E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.10000E+01     1.01218E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.20404E+00    -2.73603E-02     3.42373E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.20000E+01     1.00765E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.20019E+00    -2.78910E-02     3.35319E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.30000E+01     1.00364E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.19686E+00    -2.83556E-02     3.29264E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.40000E+01     1.00018E+00     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.19408E+00    -2.87497E-02     3.24211E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.50000E+01     9.97317E-01     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.19191E+00    -2.90698E-02     3.20165E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.60000E+01     9.95081E-01     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.19036E+00    -2.93127E-02     3.17129E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.70000E+01     9.93503E-01     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.18945E+00    -2.94760E-02     3.15104E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.80000E+01     9.92604E-01     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.18921E+00    -2.95580E-02     3.14092E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     3.90000E+01     9.92398E-01     2.90000E+00     1.00000E+00
   D       0.40596      2.50194     1.18943E+00    -2.95580E-02     3.14092E-04     1.00000E+00     0.00000E+00     0.00000E+00     2.90000E+00     4.00000E+01     9.92646E-01     2.90000E+00     1.00000E+00
   C       0.67823      2.00462     1.92216E+00     0.00000E+00     1.00000E-03     6.44682E-01     3.55318E-01     1.50948E-03     3.90000E+00     1.00000E+00     1.86372E+00     2.93290E+00     1.00000E+00
   C       0.67823      2.00462     1.92060E+00     4.42104E-04     9.83065E-04     6.46351E-01     3.53649E-01     1.50886E-03     3.89464E+00     2.00000E+00     1.86186E+00     2.92508E+00     1.00000E+00
   C       0.67823      2.00462     1.91747E+00     1.31154E-03     9.49389E-04     6.49697E-01     3.50303E-01     1.50755E-03     3.89431E+00     3.00000E+00     1.85812E+00     2.92458E+00     1.00000E+00
   C       0.67823      2.00462     1.91434E+00     2.16582E-03     9.16522E-04     6.53067E-01     3.46933E-01     1.50619E-03     3.89395E+00     4.00000E+00     1.85437E+00     2.92408E+00     1.00000E+00
   C       0.67823      2.00462     1.91123E+00     3.00491E-03     8.84552E-04     6.56459E-01     3.43541E-01     1.50487E-03     3.89357E+00     5.00000E+00     1.85061E+00     2.92358E+00     1.00000E+00
   C       0.67823      2.00462     1.90819E+00     3.82894E-03     8.53483E-04     6.59870E-01     3.40130E-01     1.50370E-03     3.89316E+00     6.00000E+00     1.84685E+00     2.92310E+00     1.00000E+00
   C       0.67823      2.00462     1.90527E+00     4.63814E-03     8.23305E-04     6.63299E-01     3.36701E-01     1.50283E-03     3.89273E+00     7.00000E+00     1.84309E+00     2.92261E+00     1.00000E+00
   C       0.67823      2.00462     1.90257E+00     5.43286E-03     7.94005E-04     6.66743E-01     3.33257E-01     1.50255E-03     3.89226E+00     8.00000E+00     1.83934E+00     2.92213E+00     1.00000E+00
   C       0.67823      2.00462     1.90030E+00     6.21363E-03     7.65566E-04     6.70200E-01     3.29800E-01     1.50353E-03     3.89175E+00     9.00000E+00     1.83563E+00     2.92166E+00     1.00000E+00
   C       0.67823      2.00462     1.89896E+00     6.98119E-03     7.37976E-04     6.73669E-01     3.26331E-01     1.50727E-03     3.89121E+00     1.00000E+01     1.83193E+00     2.92120E+00     1.00000E+00
   C       0.67823      2.00462     1.89773E+00     7.73564E-03     7.11232E-04     6.77149E-01     3.22851E-01     1.51132E-03     3.89063E+00     1.10000E+01     1.82821E+00     2.92074E+00     1.00000E+00
   C       0.67823      2.00462     1.89651E+00     8.47647E-03     6.85337E-04     6.80634E-01     3.19366E-01     1.51536E-03     3.89001E+00     1.20000E+01     1.82448E+00     2.92028E+00     1.00000E+00
   C       0.67823      2.00462     1.89528E+00     9.20312E-03     6.60295E-04     6.84121E-01     3.15879E-01     1.51937E-03     3.88934E+00     1.30000E+01     1.82073E+00     2.91983E+00     1.00000E+00
   C       0.67823      2.00462     1.89406E+00     9.91499E-03     6.36112E-04     6.87604E-01     3.12396E-01     1.52335E-03     3.88863E+00     1.40000E+01     1.81697E+00     2.91939E+00     1.00000E+00
   C       0.67823      2.00462     1.89285E+00     1.06114E-02     6.12794E-04     6.91077E-01     3.08923E-01     1.52727E-03     3.88786E+00     1.50000E+01     1.81321E+00     2.91896E+00     1.00000E+00
   C       0.67823      2.00462     1.89163E+00     1.12918E-02     5.90346E-04     6.94535E-01     3.05465E-01     1.53112E-03     3.88705E+00     1.60000E+01     1.80945E+00     2.91853E+00     1.00000E+00
   C       0.67823      2.00462     1.89042E+00     1.19553E-02     5.68775E-04     6.97971E-01     3.02029E-01     1.53490E-03     3.88618E+00     1.70000E+01     1.80571E+00     2.91812E+00     1.00000E+00
   C       0.67823      2.00462     1.88921E+00     1.26012E-02     5.48086E-04     7.01377E-01     2.98623E-01     1.53858E-03     3.88527E+00     1.80000E+01     1.80198E+00     2.91771E+00     1.00000E+00
   C       0.67823      2.00462     1.88800E+00     1.32286E-02     5.28285E-04     7.04745E-01     2.95255E-01     1.54217E-03     3.88429E+00     1.90000E+01     1.79827E+00     2.91731E+00     1.00000E+00
   C       0.67823      2.00462     1.88681E+00     1.38368E-02     5.09379E-04     7.08066E-01     2.91934E-01     1.54564E-03     3.88326E+00     2.00000E+01     1.79461E+00     2.91692E+00     1.00000E+00
   C       0.67823      2.00462     1.88562E+00     1.44248E-02     4.91373E-04     7.11330E-01     2.88670E-01     1.54899E-03     3.88218E+00     2.10000E+01     1.79099E+00     2.91655E+00     1.00000E+00
   C       0.67823      2.00462     1.88445E+00     1.49916E-02     4.74273E-04     7.14527E-01     2.85473E-01     1.55220E-03     3.88105E+00     2.20000E+01     1.78743E+00     2.91618E+00     1.00000E+00
   C       0.67823      2.00462     1.88330E+00     1.55364E-02     4.58084E-04     7.17645E-01     2.82355E-01     1.55527E-03     3.87987E+00     2.30000E+01     1.78394E+00     2.91583E+00     1.00000E+00
   C       0.67823      2.00462     1.88217E+00     1.60580E-02     4.42814E-04     7.20673E-01     2.79327E-01     1.55818E-03     3.87865E+00     2.40000E+01     1.78054E+00     2.91549E+00     1.00000E+00
   C       0.67823      2.00462     1.88107E+00     1.65553E-02     4.28467E-04     7.23598E-01     2.76402E-01     1.56093E-03     3.87739E+00     2.50000E+01     1.77724E+00     2.91517E+00     1.00000E+00
   C       0.67823      2.00462     1.88000E+00     1.70273E-02     4.15048E-04     7.26407E-01     2.73593E-01     1.56350E-03     3.87611E+00     2.60000E+01     1.77406E+00     2.91486E+00     1.00000E+00
   C       0.67823      2.00462     1.87897E+00     1.74729E-02     4.02564E-04     7.29086E-01     2.70914E-01     1.56589E-03     3.87481E+00     2.70000E+01     1.77101E+00     2.91457E+00     1.00000E+00
   C       0.67823      2.00462     1.87798E+00     1.78908E-02     3.91019E-04     7.31621E-01     2.68379E-01     1.56809E-03     3.87351E+00     2.80000E+01     1.76811E+00     2.91430E+00     1.00000E+00
   C       0.67823      2.00462     1.87705E+00     1.82800E-02     3.80418E-04     7.33997E-01     2.66003E-01     1.57011E-03     3.87223E+00     2.90000E+01     1.76539E+00     2.91405E+00     1.00000E+00
   C       0.67823      2.00462     1.87617E+00     1.86391E-02     3.70765E-04     7.36201E-01     2.63799E-01     1.57194E-03     3.87098E+00     3.00000E+01     1.76285E+00     2.91382E+00     1.00000E+00
   C       0.67823      2.00462     1.87536E+00     1.89671E-02     3.62065E-04     7.38217E-01     2.61783E-01     1.57356E-03     3.86978E+00     3.10000E+01     1.76052E+00     2.91360E+00     1.00000E+00
   C       0.67823      2.00462     1.87462E+00     1.92628E-02     3.54322E-04     7.40032E-01     2.59968E-01     1.57499E-03     3.86866E+00     3.20000E+01     1.75842E+00     2.91341E+00     1.00000E+00
   C       0.67823      2.00462     1.87397E+00     1.95250E-02     3.47540E-04     7.41632E-01     2.58368E-01     1.57623E-03     3.86763E+00     3.30000E+01     1.75656E+00     2.91325E+00     1.00000E+00
   C       0.67823      2.00462     1.87341E+00     1.97525E-02     3.41720E-04     7.43005E-01     2.56995E-01     1.57726E-03     3.86671E+00     3.40000E+01     1.75496E+00     2.91311E+00     1.00000E+00
   C       0.67823      2.00462     1.87294E+00     1.99444E-02     3.36867E-04     7.44140E-01     2.55860E-01     1.57810E-03     3.86594E+00     3.50000E+01     1.75364E+00     2.91299E+00     1.00000E+00
   C       0.67823      2.00462     1.87257E+00     2.00996E-02     3.32982E-04     7.45027E-01     2.54973E-01     1.57874E-03     3.86532E+00     3.60000E+01     1.75260E+00     2.91290E+00     1.00000E+00
   C       0.67823      2.00462     1.87230E+00     2.02171E-02     3.30068E-04     7.45657E-01     2.54343E-01     1.57919E-03     3.86486E+00     3.70000E+01     1.75187E+00     2.91283E+00     1.00000E+00
   C       0.67823      2.00462     1.87215E+00     2.02962E-02     3.28124E-04     7.46024E-01     2.53976E-01     1.57945E-03     3.86460E+00     3.80000E+01     1.75144E+00     2.91280E+00     1.00000E+00
   C       0.67823      2.00462     1.87210E+00     2.03360E-02     3.27153E-04     7.46124E-01     2.53876E-01     1.57951E-03     3.86452E+00     3.90000E+01     1.75132E+00     2.91279E+00     1.00000E+00
   C       0.67823      2.00462     1.87214E+00     2.03360E-02     3.27153E-04     7.46039E-01     2.53961E-01     1.57945E-03     3.86458E+00     4.00000E+01     1.75142E+00     2.91280E+00     1.00000E+00
