THICKNESS   POROSITY    VFRAC_COND  CRATE       VFRAC_BIND  TSTEP       
396.154     0.421875    0.07        0.5         0           0.5        
396.154     0.421875    0.08        0.5         0           0.5        
396.154     0.421875    0.09        0.5         0           0.5        
396.154     0.421875    0.1         0.5         0           0.5        
396.154     0.421875    0.15        0.5         0           0.5        
396.154     0.421875    0.2         0.5         0           0.5        
396.154     0.475       0.02        0.5         0           0.5        
396.154     0.475       0.03        0.5         0           0.5        
396.154     0.475       0.04        0.5         0           0.5        
396.154     0.475       0.045       0.5         0           0.5        
396.154     0.475       0.051       0.5         0           0.5        
396.154     0.475       0.055       0.5         0           0.5        
396.154     0.475       0.06        0.5         0           0.5        
396.154     0.475       0.07        0.5         0           0.5        
396.154     0.475       0.08        0.5         0           0.5        
396.154     0.475       0.09        0.5         0           0.5        
396.154     0.475       0.1         0.5         0           0.5        
396.154     0.475       0.15        0.5         0           0.5        
396.154     0.475       0.2         0.5         0           0.5        
396.154     0.528125    0.02        0.5         0           0.5        
396.154     0.528125    0.03        0.5         0           0.5        
396.154     0.528125    0.04        0.5         0           0.5        
396.154     0.528125    0.045       0.5         0           0.5        
396.154     0.528125    0.051       0.5         0           0.5        
396.154     0.528125    0.055       0.5         0           0.5        
396.154     0.528125    0.06        0.5         0           0.5        
396.154     0.528125    0.07        0.5         0           0.5        
396.154     0.528125    0.08        0.5         0           0.5        
396.154     0.528125    0.09        0.5         0           0.5        
396.154     0.528125    0.1         0.5         0           0.5        
396.154     0.528125    0.15        0.5         0           0.5        
396.154     0.528125    0.2         0.5         0           0.5        
396.154     0.58125     0.02        0.5         0           0.5        
396.154     0.58125     0.03        0.5         0           0.5        
396.154     0.58125     0.04        0.5         0           0.5        
396.154     0.58125     0.045       0.5         0           0.5        
396.154     0.58125     0.051       0.5         0           0.5        
396.154     0.58125     0.055       0.5         0           0.5        
396.154     0.58125     0.06        0.5         0           0.5        
396.154     0.58125     0.07        0.5         0           0.5        
396.154     0.58125     0.08        0.5         0           0.5        
396.154     0.58125     0.09        0.5         0           0.5        
396.154     0.58125     0.1         0.5         0           0.5        
396.154     0.58125     0.15        0.5         0           0.5        
396.154     0.58125     0.2         0.5         0           0.5        
396.154     0.634375    0.02        0.5         0           0.5        
396.154     0.634375    0.03        0.5         0           0.5        
396.154     0.634375    0.04        0.5         0           0.5        
396.154     0.634375    0.045       0.5         0           0.5        
396.154     0.634375    0.051       0.5         0           0.5        
396.154     0.634375    0.055       0.5         0           0.5        
396.154     0.634375    0.06        0.5         0           0.5        
396.154     0.634375    0.07        0.5         0           0.5        
396.154     0.634375    0.08        0.5         0           0.5        
396.154     0.634375    0.09        0.5         0           0.5        
396.154     0.634375    0.1         0.5         0           0.5        
396.154     0.634375    0.15        0.5         0           0.5        
396.154     0.634375    0.2         0.5         0           0.5        
396.154     0.6875      0.02        0.5         0           0.5        
396.154     0.6875      0.03        0.5         0           0.5        
396.154     0.6875      0.04        0.5         0           0.5        
396.154     0.6875      0.045       0.5         0           0.5        
396.154     0.6875      0.051       0.5         0           0.5        
396.154     0.6875      0.055       0.5         0           0.5        
396.154     0.6875      0.06        0.5         0           0.5        
396.154     0.6875      0.07        0.5         0           0.5        
396.154     0.6875      0.08        0.5         0           0.5        
396.154     0.6875      0.09        0.5         0           0.5        
396.154     0.6875      0.1         0.5         0           0.5        
396.154     0.6875      0.15        0.5         0           0.5        
396.154     0.6875      0.2         0.5         0           0.5        
396.154     0.740625    0.02        0.5         0           0.5        
396.154     0.740625    0.03        0.5         0           0.5        
396.154     0.740625    0.04        0.5         0           0.5        
396.154     0.740625    0.045       0.5         0           0.5        
396.154     0.740625    0.051       0.5         0           0.5        
396.154     0.740625    0.055       0.5         0           0.5        
396.154     0.740625    0.06        0.5         0           0.5        
396.154     0.740625    0.07        0.5         0           0.5        
396.154     0.740625    0.08        0.5         0           0.5        
396.154     0.740625    0.09        0.5         0           0.5        
396.154     0.740625    0.1         0.5         0           0.5        
396.154     0.740625    0.15        0.5         0           0.5        
396.154     0.740625    0.2         0.5         0           0.5        
396.154     0.79375     0.02        0.5         0           0.5        
396.154     0.79375     0.03        0.5         0           0.5        
396.154     0.79375     0.04        0.5         0           0.5        
396.154     0.79375     0.045       0.5         0           0.5        
396.154     0.79375     0.051       0.5         0           0.5        
396.154     0.79375     0.055       0.5         0           0.5        
396.154     0.79375     0.06        0.5         0           0.5        
396.154     0.79375     0.07        0.5         0           0.5        
396.154     0.79375     0.08        0.5         0           0.5        
396.154     0.79375     0.09        0.5         0           0.5        
396.154     0.79375     0.1         0.5         0           0.5        
396.154     0.79375     0.15        0.5         0           0.5        
396.154     0.79375     0.2         0.5         0           0.5        
396.154     0.846875    0.02        0.5         0           0.5        
396.154     0.846875    0.03        0.5         0           0.5        
396.154     0.846875    0.04        0.5         0           0.5        
396.154     0.846875    0.045       0.5         0           0.5        
396.154     0.846875    0.051       0.5         0           0.5        
396.154     0.846875    0.055       0.5         0           0.5        
396.154     0.846875    0.06        0.5         0           0.5        
396.154     0.846875    0.07        0.5         0           0.5        
396.154     0.846875    0.08        0.5         0           0.5        
396.154     0.846875    0.09        0.5         0           0.5        
396.154     0.846875    0.1         0.5         0           0.5        
396.154     0.846875    0.15        0.5         0           0.5        
396.154     0.846875    0.2         0.5         0           0.5        
396.154     0.9         0.02        0.5         0           0.5        
396.154     0.9         0.03        0.5         0           0.5        
396.154     0.9         0.04        0.5         0           0.5        
396.154     0.9         0.045       0.5         0           0.5        
396.154     0.9         0.051       0.5         0           0.5        
396.154     0.9         0.055       0.5         0           0.5        
396.154     0.9         0.06        0.5         0           0.5        
396.154     0.9         0.07        0.5         0           0.5        
396.154     0.9         0.08        0.5         0           0.5        
396.154     0.9         0.09        0.5         0           0.5        
396.154     0.9         0.1         0.5         0           0.5        
396.154     0.9         0.15        0.5         0           0.5        
396.154     0.9         0.2         0.5         0           0.5        
361.538     0.05        0.02        0.5         0           0.5        
361.538     0.05        0.03        0.5         0           0.5        
361.538     0.05        0.04        0.5         0           0.5        
361.538     0.05        0.045       0.5         0           0.5        
361.538     0.05        0.051       0.5         0           0.5        
361.538     0.05        0.055       0.5         0           0.5        
361.538     0.05        0.06        0.5         0           0.5        
361.538     0.05        0.07        0.5         0           0.5        
361.538     0.05        0.08        0.5         0           0.5        
361.538     0.05        0.09        0.5         0           0.5        
361.538     0.05        0.1         0.5         0           0.5        
361.538     0.05        0.15        0.5         0           0.5        
361.538     0.05        0.2         0.5         0           0.5        
361.538     0.103125    0.02        0.5         0           0.5        
361.538     0.103125    0.03        0.5         0           0.5        
361.538     0.103125    0.04        0.5         0           0.5        
361.538     0.103125    0.045       0.5         0           0.5        
361.538     0.103125    0.051       0.5         0           0.5        
361.538     0.103125    0.055       0.5         0           0.5        
361.538     0.103125    0.06        0.5         0           0.5        
361.538     0.103125    0.07        0.5         0           0.5        
361.538     0.103125    0.08        0.5         0           0.5        
361.538     0.103125    0.09        0.5         0           0.5        
361.538     0.103125    0.1         0.5         0           0.5        
361.538     0.103125    0.15        0.5         0           0.5        
361.538     0.103125    0.2         0.5         0           0.5        
361.538     0.15625     0.02        0.5         0           0.5        
361.538     0.15625     0.03        0.5         0           0.5        
361.538     0.15625     0.04        0.5         0           0.5        
361.538     0.15625     0.045       0.5         0           0.5        
361.538     0.15625     0.051       0.5         0           0.5        
361.538     0.15625     0.055       0.5         0           0.5        
361.538     0.15625     0.06        0.5         0           0.5        
361.538     0.15625     0.07        0.5         0           0.5        
361.538     0.15625     0.08        0.5         0           0.5        
361.538     0.15625     0.09        0.5         0           0.5        
361.538     0.15625     0.1         0.5         0           0.5        
361.538     0.15625     0.15        0.5         0           0.5        
361.538     0.15625     0.2         0.5         0           0.5        
361.538     0.209375    0.02        0.5         0           0.5        
361.538     0.209375    0.03        0.5         0           0.5        
361.538     0.209375    0.04        0.5         0           0.5        
361.538     0.209375    0.045       0.5         0           0.5        
361.538     0.209375    0.051       0.5         0           0.5        
361.538     0.209375    0.055       0.5         0           0.5        
361.538     0.209375    0.06        0.5         0           0.5        
361.538     0.209375    0.07        0.5         0           0.5        
361.538     0.209375    0.08        0.5         0           0.5        
361.538     0.209375    0.09        0.5         0           0.5        
361.538     0.209375    0.1         0.5         0           0.5        
361.538     0.209375    0.15        0.5         0           0.5        
361.538     0.209375    0.2         0.5         0           0.5        
361.538     0.2625      0.02        0.5         0           0.5        
361.538     0.2625      0.03        0.5         0           0.5        
361.538     0.2625      0.04        0.5         0           0.5        
361.538     0.2625      0.045       0.5         0           0.5        
361.538     0.2625      0.051       0.5         0           0.5        
361.538     0.2625      0.055       0.5         0           0.5        
361.538     0.2625      0.06        0.5         0           0.5        
361.538     0.2625      0.07        0.5         0           0.5        
361.538     0.2625      0.08        0.5         0           0.5        
361.538     0.2625      0.09        0.5         0           0.5        
361.538     0.2625      0.1         0.5         0           0.5        
361.538     0.2625      0.15        0.5         0           0.5        
361.538     0.2625      0.2         0.5         0           0.5        
361.538     0.315625    0.02        0.5         0           0.5        
361.538     0.315625    0.03        0.5         0           0.5        
361.538     0.315625    0.04        0.5         0           0.5        
361.538     0.315625    0.045       0.5         0           0.5        
361.538     0.315625    0.051       0.5         0           0.5        
361.538     0.315625    0.055       0.5         0           0.5        
361.538     0.315625    0.06        0.5         0           0.5        
361.538     0.315625    0.07        0.5         0           0.5        
361.538     0.315625    0.08        0.5         0           0.5        
361.538     0.315625    0.09        0.5         0           0.5        
361.538     0.315625    0.1         0.5         0           0.5        
361.538     0.315625    0.15        0.5         0           0.5        
361.538     0.315625    0.2         0.5         0           0.5        
361.538     0.36875     0.02        0.5         0           0.5        
361.538     0.36875     0.03        0.5         0           0.5        
361.538     0.36875     0.04        0.5         0           0.5        
361.538     0.36875     0.045       0.5         0           0.5        
361.538     0.36875     0.051       0.5         0           0.5        
361.538     0.36875     0.055       0.5         0           0.5        
361.538     0.36875     0.06        0.5         0           0.5        
361.538     0.36875     0.07        0.5         0           0.5        
361.538     0.36875     0.08        0.5         0           0.5        
361.538     0.36875     0.09        0.5         0           0.5        
361.538     0.36875     0.1         0.5         0           0.5        
361.538     0.36875     0.15        0.5         0           0.5        
361.538     0.36875     0.2         0.5         0           0.5        
361.538     0.421875    0.02        0.5         0           0.5        
361.538     0.421875    0.03        0.5         0           0.5        
361.538     0.421875    0.04        0.5         0           0.5        
361.538     0.421875    0.045       0.5         0           0.5        
361.538     0.421875    0.051       0.5         0           0.5        
361.538     0.421875    0.055       0.5         0           0.5        
361.538     0.421875    0.06        0.5         0           0.5        
361.538     0.421875    0.07        0.5         0           0.5        
361.538     0.421875    0.08        0.5         0           0.5        
361.538     0.421875    0.09        0.5         0           0.5        
361.538     0.421875    0.1         0.5         0           0.5        
361.538     0.421875    0.15        0.5         0           0.5        
361.538     0.421875    0.2         0.5         0           0.5        
361.538     0.475       0.02        0.5         0           0.5        
361.538     0.475       0.03        0.5         0           0.5        
361.538     0.475       0.04        0.5         0           0.5        
361.538     0.475       0.045       0.5         0           0.5        
361.538     0.475       0.051       0.5         0           0.5        
361.538     0.475       0.055       0.5         0           0.5        
361.538     0.475       0.06        0.5         0           0.5        
361.538     0.475       0.07        0.5         0           0.5        
361.538     0.475       0.08        0.5         0           0.5        
361.538     0.475       0.09        0.5         0           0.5        
361.538     0.475       0.1         0.5         0           0.5        
361.538     0.475       0.15        0.5         0           0.5        
361.538     0.475       0.2         0.5         0           0.5        
361.538     0.528125    0.02        0.5         0           0.5        
361.538     0.528125    0.03        0.5         0           0.5        
361.538     0.528125    0.04        0.5         0           0.5        
361.538     0.528125    0.045       0.5         0           0.5        
361.538     0.528125    0.051       0.5         0           0.5        
361.538     0.528125    0.055       0.5         0           0.5        
361.538     0.528125    0.06        0.5         0           0.5        
361.538     0.528125    0.07        0.5         0           0.5        
361.538     0.528125    0.08        0.5         0           0.5        
361.538     0.528125    0.09        0.5         0           0.5        
361.538     0.528125    0.1         0.5         0           0.5        
361.538     0.528125    0.15        0.5         0           0.5        
361.538     0.528125    0.2         0.5         0           0.5        
361.538     0.58125     0.02        0.5         0           0.5        
361.538     0.58125     0.03        0.5         0           0.5        
361.538     0.58125     0.04        0.5         0           0.5        
361.538     0.58125     0.045       0.5         0           0.5        
361.538     0.58125     0.051       0.5         0           0.5        
361.538     0.58125     0.055       0.5         0           0.5        
361.538     0.58125     0.06        0.5         0           0.5        
361.538     0.58125     0.07        0.5         0           0.5        
361.538     0.58125     0.08        0.5         0           0.5        
361.538     0.58125     0.09        0.5         0           0.5        
361.538     0.58125     0.1         0.5         0           0.5        
361.538     0.58125     0.15        0.5         0           0.5        
361.538     0.58125     0.2         0.5         0           0.5        
361.538     0.634375    0.02        0.5         0           0.5        
361.538     0.634375    0.03        0.5         0           0.5        
361.538     0.634375    0.04        0.5         0           0.5        
361.538     0.634375    0.045       0.5         0           0.5        
361.538     0.634375    0.051       0.5         0           0.5        
361.538     0.634375    0.055       0.5         0           0.5        
361.538     0.634375    0.06        0.5         0           0.5        
361.538     0.634375    0.07        0.5         0           0.5        
361.538     0.634375    0.08        0.5         0           0.5        
361.538     0.634375    0.09        0.5         0           0.5        
361.538     0.634375    0.1         0.5         0           0.5        
361.538     0.634375    0.15        0.5         0           0.5        
361.538     0.634375    0.2         0.5         0           0.5        
361.538     0.6875      0.02        0.5         0           0.5        
361.538     0.6875      0.03        0.5         0           0.5        
361.538     0.6875      0.04        0.5         0           0.5        
361.538     0.6875      0.045       0.5         0           0.5        
361.538     0.6875      0.051       0.5         0           0.5        
361.538     0.6875      0.055       0.5         0           0.5        
361.538     0.6875      0.06        0.5         0           0.5        
361.538     0.6875      0.07        0.5         0           0.5        
361.538     0.6875      0.08        0.5         0           0.5        
361.538     0.6875      0.09        0.5         0           0.5        
361.538     0.6875      0.1         0.5         0           0.5        
361.538     0.6875      0.15        0.5         0           0.5        
361.538     0.6875      0.2         0.5         0           0.5        
361.538     0.740625    0.02        0.5         0           0.5        
361.538     0.740625    0.03        0.5         0           0.5        
361.538     0.740625    0.04        0.5         0           0.5        
361.538     0.740625    0.045       0.5         0           0.5        
361.538     0.740625    0.051       0.5         0           0.5        
361.538     0.740625    0.055       0.5         0           0.5        
361.538     0.740625    0.06        0.5         0           0.5        
361.538     0.740625    0.07        0.5         0           0.5        
361.538     0.740625    0.08        0.5         0           0.5        
361.538     0.740625    0.09        0.5         0           0.5        
361.538     0.740625    0.1         0.5         0           0.5        
361.538     0.740625    0.15        0.5         0           0.5        
361.538     0.740625    0.2         0.5         0           0.5        
361.538     0.79375     0.02        0.5         0           0.5        
361.538     0.79375     0.03        0.5         0           0.5        
361.538     0.79375     0.04        0.5         0           0.5        
361.538     0.79375     0.045       0.5         0           0.5        
361.538     0.79375     0.051       0.5         0           0.5        
361.538     0.79375     0.055       0.5         0           0.5        
361.538     0.79375     0.06        0.5         0           0.5        
361.538     0.79375     0.07        0.5         0           0.5        
361.538     0.79375     0.08        0.5         0           0.5        
361.538     0.79375     0.09        0.5         0           0.5        
361.538     0.79375     0.1         0.5         0           0.5        
361.538     0.79375     0.15        0.5         0           0.5        
361.538     0.79375     0.2         0.5         0           0.5        
361.538     0.846875    0.02        0.5         0           0.5        
361.538     0.846875    0.03        0.5         0           0.5        
361.538     0.846875    0.04        0.5         0           0.5        
361.538     0.846875    0.045       0.5         0           0.5        
361.538     0.846875    0.051       0.5         0           0.5        
361.538     0.846875    0.055       0.5         0           0.5        
361.538     0.846875    0.06        0.5         0           0.5        
361.538     0.846875    0.07        0.5         0           0.5        
361.538     0.846875    0.08        0.5         0           0.5        
361.538     0.846875    0.09        0.5         0           0.5        
361.538     0.846875    0.1         0.5         0           0.5        
361.538     0.846875    0.15        0.5         0           0.5        
361.538     0.846875    0.2         0.5         0           0.5        
361.538     0.9         0.02        0.5         0           0.5        
361.538     0.9         0.03        0.5         0           0.5        
361.538     0.9         0.04        0.5         0           0.5        
361.538     0.9         0.045       0.5         0           0.5        
361.538     0.9         0.051       0.5         0           0.5        
361.538     0.9         0.055       0.5         0           0.5        
361.538     0.9         0.06        0.5         0           0.5        
361.538     0.9         0.07        0.5         0           0.5        
361.538     0.9         0.08        0.5         0           0.5        
361.538     0.9         0.09        0.5         0           0.5        
361.538     0.9         0.1         0.5         0           0.5        
361.538     0.9         0.15        0.5         0           0.5        
361.538     0.9         0.2         0.5         0           0.5        
326.923     0.05        0.02        0.5         0           0.5        
326.923     0.05        0.03        0.5         0           0.5        
326.923     0.05        0.04        0.5         0           0.5        
326.923     0.05        0.045       0.5         0           0.5        
326.923     0.05        0.051       0.5         0           0.5        
326.923     0.05        0.055       0.5         0           0.5        
326.923     0.05        0.06        0.5         0           0.5        
326.923     0.05        0.07        0.5         0           0.5        
326.923     0.05        0.08        0.5         0           0.5        
326.923     0.05        0.09        0.5         0           0.5        
326.923     0.05        0.1         0.5         0           0.5        
326.923     0.05        0.15        0.5         0           0.5        
326.923     0.05        0.2         0.5         0           0.5        
326.923     0.103125    0.02        0.5         0           0.5        
326.923     0.103125    0.03        0.5         0           0.5        
326.923     0.103125    0.04        0.5         0           0.5        
326.923     0.103125    0.045       0.5         0           0.5        
326.923     0.103125    0.051       0.5         0           0.5        
326.923     0.103125    0.055       0.5         0           0.5        
326.923     0.103125    0.06        0.5         0           0.5        
326.923     0.103125    0.07        0.5         0           0.5        
326.923     0.103125    0.08        0.5         0           0.5        
326.923     0.103125    0.09        0.5         0           0.5        
326.923     0.103125    0.1         0.5         0           0.5        
326.923     0.103125    0.15        0.5         0           0.5        
326.923     0.103125    0.2         0.5         0           0.5        
326.923     0.15625     0.02        0.5         0           0.5        
326.923     0.15625     0.03        0.5         0           0.5        
326.923     0.15625     0.04        0.5         0           0.5        
326.923     0.15625     0.045       0.5         0           0.5        
326.923     0.15625     0.051       0.5         0           0.5        
326.923     0.15625     0.055       0.5         0           0.5        
326.923     0.15625     0.06        0.5         0           0.5        
326.923     0.15625     0.07        0.5         0           0.5        
326.923     0.15625     0.08        0.5         0           0.5        
326.923     0.15625     0.09        0.5         0           0.5        
326.923     0.15625     0.1         0.5         0           0.5        
326.923     0.15625     0.15        0.5         0           0.5        
326.923     0.15625     0.2         0.5         0           0.5        
326.923     0.209375    0.02        0.5         0           0.5        
326.923     0.209375    0.03        0.5         0           0.5        
326.923     0.209375    0.04        0.5         0           0.5        
326.923     0.209375    0.045       0.5         0           0.5        
326.923     0.209375    0.051       0.5         0           0.5        
326.923     0.209375    0.055       0.5         0           0.5        
326.923     0.209375    0.06        0.5         0           0.5        
326.923     0.209375    0.07        0.5         0           0.5        
326.923     0.209375    0.08        0.5         0           0.5        
326.923     0.209375    0.09        0.5         0           0.5        
326.923     0.209375    0.1         0.5         0           0.5        
326.923     0.209375    0.15        0.5         0           0.5        
326.923     0.209375    0.2         0.5         0           0.5        
326.923     0.2625      0.02        0.5         0           0.5        
326.923     0.2625      0.03        0.5         0           0.5        
326.923     0.2625      0.04        0.5         0           0.5        
326.923     0.2625      0.045       0.5         0           0.5        
326.923     0.2625      0.051       0.5         0           0.5        
326.923     0.2625      0.055       0.5         0           0.5        
326.923     0.2625      0.06        0.5         0           0.5        
326.923     0.2625      0.07        0.5         0           0.5        
326.923     0.2625      0.08        0.5         0           0.5        
326.923     0.2625      0.09        0.5         0           0.5        
326.923     0.2625      0.1         0.5         0           0.5        
326.923     0.2625      0.15        0.5         0           0.5        
326.923     0.2625      0.2         0.5         0           0.5        
326.923     0.315625    0.02        0.5         0           0.5        
326.923     0.315625    0.03        0.5         0           0.5        
326.923     0.315625    0.04        0.5         0           0.5        
326.923     0.315625    0.045       0.5         0           0.5        
326.923     0.315625    0.051       0.5         0           0.5        
326.923     0.315625    0.055       0.5         0           0.5        
326.923     0.315625    0.06        0.5         0           0.5        
326.923     0.315625    0.07        0.5         0           0.5        
326.923     0.315625    0.08        0.5         0           0.5        
326.923     0.315625    0.09        0.5         0           0.5        
326.923     0.315625    0.1         0.5         0           0.5        
326.923     0.315625    0.15        0.5         0           0.5        
326.923     0.315625    0.2         0.5         0           0.5        
326.923     0.36875     0.02        0.5         0           0.5        
326.923     0.36875     0.03        0.5         0           0.5        
326.923     0.36875     0.04        0.5         0           0.5        
326.923     0.36875     0.045       0.5         0           0.5        
326.923     0.36875     0.051       0.5         0           0.5        
326.923     0.36875     0.055       0.5         0           0.5        
326.923     0.36875     0.06        0.5         0           0.5        
326.923     0.36875     0.07        0.5         0           0.5        
326.923     0.36875     0.08        0.5         0           0.5        
326.923     0.36875     0.09        0.5         0           0.5        
326.923     0.36875     0.1         0.5         0           0.5        
326.923     0.36875     0.15        0.5         0           0.5        
326.923     0.36875     0.2         0.5         0           0.5        
326.923     0.421875    0.02        0.5         0           0.5        
326.923     0.421875    0.03        0.5         0           0.5        
326.923     0.421875    0.04        0.5         0           0.5        
326.923     0.421875    0.045       0.5         0           0.5        
326.923     0.421875    0.051       0.5         0           0.5        
326.923     0.421875    0.055       0.5         0           0.5        
326.923     0.421875    0.06        0.5         0           0.5        
326.923     0.421875    0.07        0.5         0           0.5        
326.923     0.421875    0.08        0.5         0           0.5        
326.923     0.421875    0.09        0.5         0           0.5        
326.923     0.421875    0.1         0.5         0           0.5        
326.923     0.421875    0.15        0.5         0           0.5        
326.923     0.421875    0.2         0.5         0           0.5        
326.923     0.475       0.02        0.5         0           0.5        
326.923     0.475       0.03        0.5         0           0.5        
326.923     0.475       0.04        0.5         0           0.5        
326.923     0.475       0.045       0.5         0           0.5        
326.923     0.475       0.051       0.5         0           0.5        
326.923     0.475       0.055       0.5         0           0.5        
326.923     0.475       0.06        0.5         0           0.5        
326.923     0.475       0.07        0.5         0           0.5        
326.923     0.475       0.08        0.5         0           0.5        
326.923     0.475       0.09        0.5         0           0.5        
326.923     0.475       0.1         0.5         0           0.5        
326.923     0.475       0.15        0.5         0           0.5        
326.923     0.475       0.2         0.5         0           0.5        
326.923     0.528125    0.02        0.5         0           0.5        
326.923     0.528125    0.03        0.5         0           0.5        
326.923     0.528125    0.04        0.5         0           0.5        
326.923     0.528125    0.045       0.5         0           0.5        
326.923     0.528125    0.051       0.5         0           0.5        
326.923     0.528125    0.055       0.5         0           0.5        
326.923     0.528125    0.06        0.5         0           0.5        
326.923     0.528125    0.07        0.5         0           0.5        
326.923     0.528125    0.08        0.5         0           0.5        
326.923     0.528125    0.09        0.5         0           0.5        
326.923     0.528125    0.1         0.5         0           0.5        
326.923     0.528125    0.15        0.5         0           0.5        
326.923     0.528125    0.2         0.5         0           0.5        
326.923     0.58125     0.02        0.5         0           0.5        
326.923     0.58125     0.03        0.5         0           0.5        
326.923     0.58125     0.04        0.5         0           0.5        
326.923     0.58125     0.045       0.5         0           0.5        
326.923     0.58125     0.051       0.5         0           0.5        
326.923     0.58125     0.055       0.5         0           0.5        
326.923     0.58125     0.06        0.5         0           0.5        
326.923     0.58125     0.07        0.5         0           0.5        
326.923     0.58125     0.08        0.5         0           0.5        
326.923     0.58125     0.09        0.5         0           0.5        
326.923     0.58125     0.1         0.5         0           0.5        
326.923     0.58125     0.15        0.5         0           0.5        
326.923     0.58125     0.2         0.5         0           0.5        
326.923     0.634375    0.02        0.5         0           0.5        
326.923     0.634375    0.03        0.5         0           0.5        
326.923     0.634375    0.04        0.5         0           0.5        
326.923     0.634375    0.045       0.5         0           0.5        
326.923     0.634375    0.051       0.5         0           0.5        
326.923     0.634375    0.055       0.5         0           0.5        
326.923     0.634375    0.06        0.5         0           0.5        
326.923     0.634375    0.07        0.5         0           0.5        
326.923     0.634375    0.08        0.5         0           0.5        
326.923     0.634375    0.09        0.5         0           0.5        
326.923     0.634375    0.1         0.5         0           0.5        
326.923     0.634375    0.15        0.5         0           0.5        
326.923     0.634375    0.2         0.5         0           0.5        
326.923     0.6875      0.02        0.5         0           0.5        
326.923     0.6875      0.03        0.5         0           0.5        
326.923     0.6875      0.04        0.5         0           0.5        
326.923     0.6875      0.045       0.5         0           0.5        
326.923     0.6875      0.051       0.5         0           0.5        
326.923     0.6875      0.055       0.5         0           0.5        
326.923     0.6875      0.06        0.5         0           0.5        
326.923     0.6875      0.07        0.5         0           0.5        
326.923     0.6875      0.08        0.5         0           0.5        
326.923     0.6875      0.09        0.5         0           0.5        
326.923     0.6875      0.1         0.5         0           0.5        
326.923     0.6875      0.15        0.5         0           0.5        
326.923     0.6875      0.2         0.5         0           0.5        
326.923     0.740625    0.02        0.5         0           0.5        
326.923     0.740625    0.03        0.5         0           0.5        
326.923     0.740625    0.04        0.5         0           0.5        
326.923     0.740625    0.045       0.5         0           0.5        
326.923     0.740625    0.051       0.5         0           0.5        
326.923     0.740625    0.055       0.5         0           0.5        
326.923     0.740625    0.06        0.5         0           0.5        
326.923     0.740625    0.07        0.5         0           0.5        
326.923     0.740625    0.08        0.5         0           0.5        
326.923     0.740625    0.09        0.5         0           0.5        
326.923     0.740625    0.1         0.5         0           0.5        
326.923     0.740625    0.15        0.5         0           0.5        
326.923     0.740625    0.2         0.5         0           0.5        
326.923     0.79375     0.02        0.5         0           0.5        
326.923     0.79375     0.03        0.5         0           0.5        
326.923     0.79375     0.04        0.5         0           0.5        
326.923     0.79375     0.045       0.5         0           0.5        
326.923     0.79375     0.051       0.5         0           0.5        
326.923     0.79375     0.055       0.5         0           0.5        
326.923     0.79375     0.06        0.5         0           0.5        
326.923     0.79375     0.07        0.5         0           0.5        
326.923     0.79375     0.08        0.5         0           0.5        
326.923     0.79375     0.09        0.5         0           0.5        
326.923     0.79375     0.1         0.5         0           0.5        
326.923     0.79375     0.15        0.5         0           0.5        
326.923     0.79375     0.2         0.5         0           0.5        
326.923     0.846875    0.02        0.5         0           0.5        
326.923     0.846875    0.03        0.5         0           0.5        
326.923     0.846875    0.04        0.5         0           0.5        
326.923     0.846875    0.045       0.5         0           0.5        
326.923     0.846875    0.051       0.5         0           0.5        
326.923     0.846875    0.055       0.5         0           0.5        
326.923     0.846875    0.06        0.5         0           0.5        
326.923     0.846875    0.07        0.5         0           0.5        
326.923     0.846875    0.08        0.5         0           0.5        
326.923     0.846875    0.09        0.5         0           0.5        
326.923     0.846875    0.1         0.5         0           0.5        
326.923     0.846875    0.15        0.5         0           0.5        
326.923     0.846875    0.2         0.5         0           0.5        
326.923     0.9         0.02        0.5         0           0.5        
326.923     0.9         0.03        0.5         0           0.5        
326.923     0.9         0.04        0.5         0           0.5        
326.923     0.9         0.045       0.5         0           0.5        
326.923     0.9         0.051       0.5         0           0.5        
326.923     0.9         0.055       0.5         0           0.5        
326.923     0.9         0.06        0.5         0           0.5        
326.923     0.9         0.07        0.5         0           0.5        
326.923     0.9         0.08        0.5         0           0.5        
326.923     0.9         0.09        0.5         0           0.5        
326.923     0.9         0.1         0.5         0           0.5        
326.923     0.9         0.15        0.5         0           0.5        
326.923     0.9         0.2         0.5         0           0.5        
292.308     0.05        0.02        0.5         0           0.5        
292.308     0.05        0.03        0.5         0           0.5        
292.308     0.05        0.04        0.5         0           0.5        
292.308     0.05        0.045       0.5         0           0.5        
292.308     0.05        0.051       0.5         0           0.5        
292.308     0.05        0.055       0.5         0           0.5        
292.308     0.05        0.06        0.5         0           0.5        
292.308     0.05        0.07        0.5         0           0.5        
292.308     0.05        0.08        0.5         0           0.5        
292.308     0.05        0.09        0.5         0           0.5        
292.308     0.05        0.1         0.5         0           0.5        
292.308     0.05        0.15        0.5         0           0.5        
292.308     0.05        0.2         0.5         0           0.5        
292.308     0.103125    0.02        0.5         0           0.5        
292.308     0.103125    0.03        0.5         0           0.5        
292.308     0.103125    0.04        0.5         0           0.5        
292.308     0.103125    0.045       0.5         0           0.5        
292.308     0.103125    0.051       0.5         0           0.5        
292.308     0.103125    0.055       0.5         0           0.5        
292.308     0.103125    0.06        0.5         0           0.5        
292.308     0.103125    0.07        0.5         0           0.5        
