0           1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
500         0.05        0.02        0.5         0           0.5         0.0633384   0.93        0.18555     181         0.0335845   26.512      146.475     0.0028705   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.03        0.5         0           0.5         0.0633384   0.92        0.183555    181         0.0332234   26.2269     144.9       0.00430575  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.04        0.5         0           0.5         0.0633384   0.91        0.18156     181         0.0328623   25.9418     143.325     0.005741    0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.045       0.5         0           0.5         0.0633384   0.905       0.180562    181         0.0326817   25.7993     142.537     0.00645862  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.051       0.5         0           0.5         0.0633384   0.899       0.179365    181         0.0324651   25.6282     141.592     0.00731977  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.055       0.5         0           0.5         0.0633384   0.895       0.178567    181         0.0323206   25.5142     140.962     0.00789387  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.06        0.5         0           0.5         0.0633384   0.89        0.177569    181         0.03214     25.3717     140.175     0.00861149  0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.07        0.5         0           0.5         0.0633384   0.88        0.175574    181         0.0317789   25.0866     138.6       0.0100467   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.08        0.5         0           0.5         0.0633384   0.87        0.173579    181         0.0314178   24.8015     137.025     0.011482    0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.09        0.5         0           0.5         0.0633384   0.86        0.171584    181         0.0310567   24.5164     135.45      0.0129172   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.1         0.5         0           0.5         0.0633384   0.85        0.169589    181         0.0306955   24.2314     133.875     0.0143525   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.15        0.5         0           0.5         0.0633384   0.8         0.159613    181         0.0288899   22.806      126         0.0215287   0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.05        0.2         0.5         0           0.5         0.0633384   0.75        0.149637    181         0.0270843   21.3806     118.125     0.028705    0           4.47214     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.02        0.5         0           0.5         0.0633384   0.876875    0.174951    181         0.0316661   24.9975     138.108     0.0028705   0           3.114       0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.03        0.5         0           0.5         0.0633384   0.866875    0.172955    181         0.0313049   24.7124     136.533     0.00430575  0           3.114       0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.04        0.5         0           0.5         0.0633384   0.856875    0.17096     181         0.0309438   24.4274     134.958     0.005741    0           3.114       0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.045       0.5         0           0.5         0.0633384   0.851875    0.169963    181         0.0307633   24.2848     134.17      0.00645862  0           3.114       0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.051       0.5         0           0.5         0.0633384   0.845875    0.168766    181         0.0305466   24.1138     133.225     0.00731977  0           3.114       0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.103125    0.055       0.5         0           0.5         0.0633384   0.841875    0.167968    181         0.0304021   23.9998     132.595     0.00789387  0           3.114       0.00278     2.37838     0.0839745   0           0           0           0.499945    0           0           0           0.00139     nan        
500         0.103125    0.06        0.5         0           0.5         0.0633384   0.836875    0.16697     181         0.0302216   23.8572     131.808     0.00861149  0           3.114       0.00278     2.37838     0.0839745   0           0           0           0.502932    0           0           0           0.00139     nan        
500         0.103125    0.07        0.5         0           0.5         0.0633384   0.826875    0.164975    181         0.0298604   23.5721     130.233     0.0100467   0           3.114       0.00278     2.40814     0.0831422   0           0           0           0.503969    0           0           0           0.00139     nan        
500         0.103125    0.08        0.5         0           0.5         0.0633384   0.816875    0.16298     181         0.0294993   23.2871     128.658     0.011482    0           3.114       0.00278     2.44132     0.0819677   0           0           0           0.502932    0           0           0           0.00139     nan        
500         0.103125    0.09        0.5         0           0.5         0.0633384   0.806875    0.160985    181         0.0291382   23.002      127.083     0.0129172   0           3.114       0.00279     2.46214     0.0812146   0           0           0           0.504487    0           0           0           0.001395    nan        
500         0.103125    0.1         0.5         0           0.5         0.0633384   0.796875    0.158989    181         0.0287771   22.7169     125.508     0.0143525   0           3.114       0.00279     2.47896     0.0802905   0           0           0           0.505005    0           0           0           0.001395    nan        
500         0.103125    0.15        0.5         0           0.5         0.0633384   0.746875    0.149014    181         0.0269715   21.2915     117.633     0.0215287   0           3.114       0.00278     2.52872     0.0749437   0           0           0           0.502932    0           0           0           0.00139     nan        
500         0.103125    0.2         0.5         0           0.5         0.0633384   0.696875    0.139038    181         0.0251658   19.8662     109.758     0.028705    0           3.114       0.00278     2.57738     0.0699265   0           0           0           0.502932    0           0           0           0.00139     nan        
500         0.15625     0.02        0.5         0           0.5         0.0633384   0.82375     0.164351    181         0.0297476   23.4831     129.741     0.0028705   0           2.52982     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.15625     0.03        0.5         0           0.5         0.0633384   0.81375     0.162356    181         0.0293865   23.198      128.166     0.00430575  0           2.52982     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.15625     0.04        0.5         0           0.5         0.0633384   0.80375     0.160361    181         0.0290253   22.9129     126.591     0.005741    0           2.52982     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.15625     0.045       0.5         0           0.5         0.0633384   0.79875     0.159363    181         0.0288448   22.7704     125.803     0.00645862  0           2.52982     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.15625     0.051       0.5         0           0.5         0.0633384   0.79275     0.158166    181         0.0286281   22.5993     124.858     0.00731977  0           2.52982     0.00556     2.17602     0.159293    0           0           0.00822689  1.00712     0.000185922 0.00371844  0.668784    0.00278     nan        
500         0.15625     0.055       0.5         0           0.5         0.0633384   0.78875     0.157368    181         0.0284837   22.4853     124.228     0.00789387  0           2.52982     0.01113     2.18357     0.315091    0           4.02354e-06 0.0235427   2.00225     0.000529365 0.0105873   0.95124     0.005565    nan        
500         0.15625     0.06        0.5         0           0.5         0.0633384   0.78375     0.156371    181         0.0283031   22.3428     123.441     0.00861149  0           2.52982     0.01113     2.18357     0.315091    0           4.02354e-06 0.0235427   2.01503     0.000526009 0.0105202   0.94521     0.005565    nan        
500         0.15625     0.07        0.5         0           0.5         0.0633384   0.77375     0.154376    181         0.027942    22.0577     121.866     0.0100467   0           2.52982     0.01115     2.24137     0.311435    0           4.60953e-06 0.0239205   2.01739     0.000527631 0.0105526   0.946422    0.005575    nan        
500         0.15625     0.08        0.5         0           0.5         0.0633384   0.76375     0.15238     181         0.0275809   21.7726     120.291     0.011482    0           2.52982     0.01115     2.27678     0.30741     0           2.40587e-06 0.0240837   2.01739     0.000524366 0.0104873   0.940566    0.005575    nan        
500         0.15625     0.09        0.5         0           0.5         0.0633384   0.75375     0.150385    181         0.0272197   21.4875     118.716     0.0129172   0           2.52982     0.01113     2.3095      0.30303     0           4.92916e-07 0.0241721   2.01502     0.000519398 0.010388    0.93333     0.005565    nan        
500         0.15625     0.1         0.5         0           0.5         0.0633384   0.74375     0.14839     181         0.0268586   21.2025     117.141     0.0143525   0           2.52982     0.01112     2.33966     0.298777    0           0           0.0242792   2.01346     0.000514779 0.0102956   0.925862    0.00556     nan        
500         0.15625     0.15        0.5         0           0.5         0.0633384   0.69375     0.138414    181         0.025053    19.7771     109.266     0.0215287   0           2.52982     0.01391     2.2621      0.3485      0           1.36476e-05 0.0317658   2.5178      0.000628235 0.0125647   0.903286    0.006955    nan        
500         0.15625     0.2         0.5         0           0.5         0.0633384   0.64375     0.128438    181         0.0232474   18.3517     101.391     0.028705    0           2.52982     0.00278     3.05385     0.0645756   0           0           0           0.502775    0           0           0           0.00139     nan        
500         0.209375    0.02        0.5         0           0.5         0.0633384   0.770625    0.153752    181         0.0278291   21.9686     121.373     0.0028705   0           2.18543     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.209375    0.03        0.5         0           0.5         0.0633384   0.760625    0.151757    181         0.027468    21.6835     119.798     0.00430575  0           2.18543     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.209375    0.04        0.5         0           0.5         0.0633384   0.750625    0.149762    181         0.0271069   21.3984     118.223     0.005741    0           2.18543     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
500         0.209375    0.045       0.5         0           0.5         0.0633384   0.745625    0.148764    181         0.0269263   21.2559     117.436     0.00645862  0           2.18543     0           3.55        0           0           0           0           0           0           0           nan         0           nan        
